NO_OF_FRAMES	2516
NO_OF_CAMERAS	12
NO_OF_MARKERS	9
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-03-02, 12:43:11.835	705197.54193160
DATA_INCLUDED	3D
MARKER_NAMES	Drone - 1	Drone - 2	Drone - 3	Drone - 4	Drone - 5	Origin - 1	Origin - 2	Origin - 3	Origin - 4
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	Drone - 1 X	Drone - 1 Y	Drone - 1 Z	Drone - 2 X	Drone - 2 Y	Drone - 2 Z	Drone - 3 X	Drone - 3 Y	Drone - 3 Z	Drone - 4 X	Drone - 4 Y	Drone - 4 Z	Drone - 5 X	Drone - 5 Y	Drone - 5 Z	Origin - 1 X	Origin - 1 Y	Origin - 1 Z	Origin - 2 X	Origin - 2 Y	Origin - 2 Z	Origin - 3 X	Origin - 3 Y	Origin - 3 Z	Origin - 4 X	Origin - 4 Y	Origin - 4 Z	
5012	50.11000	-2297.724	2784.804	665.020	-2196.605	2783.251	642.471	-2245.127	2839.960	644.035	-2218.375	2735.989	661.038	-2231.507	2801.575	685.953	10.525	374.910	48.812	574.420	10.297	48.807	209.469	10.358	48.942	9.860	9.861	48.851
5013	50.12000	-2295.055	2782.733	667.548	-2193.799	2781.342	645.140	-2242.346	2838.000	646.624	-2215.518	2733.913	663.191	-2228.764	2799.563	688.634	10.532	374.920	48.802	574.406	10.335	48.728	209.472	10.345	48.929	9.876	9.902	48.866
5014	50.13000	-2292.144	2780.868	670.156	-2190.981	2779.402	647.683	-2239.454	2836.212	649.261	-2212.729	2731.993	665.835	-2225.922	2797.508	691.139	10.547	374.918	48.787	574.464	10.325	48.708	209.483	10.332	48.917	9.888	9.852	48.819
5015	50.14000	-2289.281	2779.013	672.737	-2187.993	2777.477	650.209	-2236.510	2834.196	651.602	-2209.862	2730.106	668.387	-2223.046	2795.776	693.905	10.536	374.972	48.778	574.480	10.347	48.744	209.491	10.373	48.920	9.856	9.856	48.878
5016	50.15000	-2286.262	2777.184	675.220	-2185.090	2775.676	652.816	-2233.536	2832.346	654.378	-2206.908	2728.272	671.092	-2220.164	2793.852	696.456	10.530	374.902	48.756	574.426	10.309	48.701	209.481	10.327	48.899	9.920	9.869	48.853
5017	50.16000	-2283.338	2775.379	677.765	-2181.986	2773.878	655.393	-2230.423	2830.427	656.722	-2203.849	2726.467	673.500	-2217.076	2792.107	699.073	10.547	374.921	48.810	574.424	10.246	48.740	209.442	10.341	48.913	9.882	9.865	48.883
5018	50.17000	-2280.155	2773.656	680.363	-2178.956	2772.143	658.131	-2227.336	2828.832	659.421	-2200.736	2724.772	676.208	-2213.960	2790.251	701.547	10.537	374.913	48.783	574.399	10.307	48.748	209.451	10.319	48.916	9.856	9.854	48.832
5019	50.18000	-2277.031	2771.978	682.865	-2175.739	2770.477	660.776	-2224.148	2827.086	661.960	-2197.613	2723.070	678.870	-2210.883	2788.693	704.161	10.523	374.931	48.725	574.448	10.320	48.775	209.468	10.356	48.926	9.864	9.868	48.865
5020	50.19000	-2273.920	2770.394	685.436	-2172.676	2768.803	663.713	-2220.967	2825.404	664.653	-2194.339	2721.402	681.585	-2207.733	2787.205	707.028	10.540	374.928	48.733	574.392	10.296	48.720	209.510	10.357	48.916	9.875	9.887	48.845
5021	50.20000	-2270.559	2768.710	688.135	-2169.206	2767.084	666.091	-2217.691	2823.897	667.515	-2191.040	2719.740	684.033	-2204.306	2785.307	709.299	10.530	374.915	48.770	574.396	10.297	48.724	209.493	10.335	48.918	9.887	9.864	48.881
5022	50.21000	-2267.071	2766.988	690.558	-2165.812	2765.489	668.721	-2214.246	2822.179	669.721	-2187.765	2718.201	686.763	-2200.996	2783.832	712.067	10.526	374.901	48.766	574.347	10.305	48.710	209.465	10.330	48.916	9.915	9.891	48.862
5023	50.22000	-2263.742	2765.587	693.232	-2162.401	2763.955	671.332	-2210.786	2820.695	672.496	-2184.286	2716.506	689.380	-2197.567	2782.103	714.581	10.507	374.921	48.800	574.280	10.297	48.681	209.498	10.409	48.913	9.864	9.873	48.833
5024	50.23000	-2260.297	2764.017	695.586	-2158.954	2762.437	674.123	-2207.248	2819.094	675.118	-2180.845	2714.976	691.826	-2194.159	2780.653	717.208	10.495	374.890	48.742	574.334	10.303	48.721	209.445	10.305	48.853	9.883	9.862	48.819
5025	50.24000	-2256.675	2762.439	697.994	-2155.322	2760.962	676.691	-2203.617	2817.542	677.749	-2177.274	2713.469	694.513	-2190.550	2778.991	719.758	10.513	374.903	48.756	574.401	10.322	48.708	209.511	10.368	48.903	9.881	9.861	48.823
5026	50.25000	-2253.040	2761.015	700.580	-2151.655	2759.440	679.198	-2200.064	2816.023	679.893	-2173.587	2712.001	696.918	-2186.966	2777.578	722.257	10.528	374.936	48.771	574.474	10.272	48.675	209.476	10.338	48.905	9.894	9.873	48.850
5027	50.26000	-2249.322	2759.606	703.154	-2147.968	2757.974	681.852	-2196.340	2814.702	682.830	-2169.916	2710.660	699.868	-2183.374	2776.355	725.261	10.548	374.951	48.810	574.460	10.307	48.749	209.529	10.350	48.973	9.917	9.876	48.906
5028	50.27000	-2245.729	2758.202	705.735	-2144.318	2756.688	684.744	-2192.550	2813.230	685.250	-2166.225	2709.251	702.520	-2179.760	2774.906	727.766	10.563	374.928	48.774	574.470	10.311	48.772	209.480	10.329	48.926	9.906	9.885	48.859
5029	50.28000	-2242.062	2756.858	708.181	-2140.413	2755.318	687.347	-2188.839	2811.919	687.951	-2162.578	2707.951	705.207	-2176.129	2773.584	730.432	10.488	374.933	48.795	574.439	10.279	48.779	209.447	10.338	48.906	9.856	9.892	48.834
5030	50.29000	-2238.135	2755.685	710.969	-2136.582	2754.064	690.002	-2185.022	2810.874	690.780	-2158.667	2706.560	707.645	-2172.187	2772.172	732.958	10.487	374.925	48.750	574.294	10.278	48.673	209.430	10.366	48.896	9.850	9.904	48.873
5031	50.30000	-2234.125	2754.453	713.514	-2132.667	2752.719	692.655	-2181.068	2809.458	693.413	-2154.762	2705.350	710.485	-2168.163	2771.003	735.545	10.519	374.879	48.744	574.311	10.278	48.693	209.438	10.343	48.857	9.827	9.849	48.878
5032	50.31000	-2230.145	2753.238	716.006	-2128.650	2751.537	695.333	-2177.072	2808.320	695.977	-2150.767	2704.138	712.947	-2164.216	2769.861	738.307	10.516	374.985	48.840	574.335	10.278	48.753	209.467	10.349	48.931	9.867	9.885	48.861
5033	50.32000	-2226.099	2751.959	718.646	-2124.565	2750.195	697.735	-2172.970	2807.054	698.474	-2146.835	2702.920	715.478	-2160.102	2768.321	740.683	10.530	374.939	48.754	574.389	10.317	48.752	209.531	10.333	48.910	9.908	9.898	48.867
5034	50.33000	-2221.998	2750.741	721.120	-2120.673	2749.057	700.624	-2168.865	2805.816	701.190	-2142.726	2701.763	718.160	-2156.114	2767.275	743.476	10.552	374.932	48.770	574.458	10.271	48.818	209.505	10.327	48.917	9.912	9.855	48.860
5035	50.34000	-2217.881	2749.556	723.655	-2116.387	2747.859	702.959	-2164.758	2804.749	703.768	-2138.505	2700.487	720.618	-2151.972	2766.055	745.617	10.540	374.895	48.769	574.470	10.263	48.774	209.495	10.400	48.923	9.903	9.868	48.854
5036	50.35000	-2213.688	2748.474	726.239	-2112.137	2746.848	705.778	-2160.360	2803.550	706.085	-2134.335	2699.475	723.361	-2147.902	2765.110	748.706	10.496	374.904	48.739	574.391	10.270	48.732	209.489	10.344	48.877	9.897	9.870	48.837
5037	50.36000	-2209.483	2747.375	728.787	-2107.936	2745.691	708.269	-2156.299	2802.711	708.896	-2130.134	2698.326	725.842	-2143.660	2763.862	751.105	10.485	374.933	48.781	574.292	10.307	48.691	209.461	10.352	48.884	9.892	9.853	48.816
5038	50.37000	-2205.232	2746.487	731.541	-2103.627	2744.624	710.821	-2151.883	2801.547	711.551	-2125.885	2697.367	728.558	-2139.383	2762.945	753.794	10.476	374.884	48.736	574.271	10.319	48.625	209.458	10.334	48.876	9.886	9.912	48.853
5039	50.38000	-2200.863	2745.508	734.165	-2099.280	2743.660	713.430	-2147.638	2800.605	714.175	-2121.531	2696.354	731.235	-2134.937	2762.025	756.589	10.485	374.948	48.776	574.444	10.329	48.692	209.482	10.349	48.925	9.859	9.909	48.855
5040	50.39000	-2196.333	2744.509	736.850	-2094.841	2742.674	715.915	-2143.071	2799.645	716.880	-2117.149	2695.309	733.683	-2130.384	2760.799	758.924	10.511	374.960	48.801	574.500	10.301	48.742	209.506	10.391	48.955	9.913	9.868	48.885
5041	50.40000	-2191.789	2743.463	739.387	-2090.298	2741.649	718.508	-2138.444	2798.558	719.428	-2112.540	2694.322	736.167	-2125.782	2759.858	761.557	10.539	374.950	48.808	574.519	10.303	48.784	209.512	10.363	48.934	9.896	9.854	48.868
5042	50.41000	-2187.189	2742.619	742.152	-2085.799	2740.789	721.077	-2134.010	2797.706	722.079	-2107.988	2693.395	738.784	-2121.165	2758.995	764.183	10.534	374.974	48.778	574.454	10.303	48.775	209.478	10.405	48.917	9.896	9.875	48.850
5043	50.42000	-2182.594	2741.716	744.726	-2081.306	2739.981	723.669	-2129.302	2796.731	724.603	-2103.431	2692.558	741.317	-2116.572	2757.972	766.602	10.535	374.932	48.742	574.383	10.325	48.692	209.495	10.328	48.896	9.904	9.886	48.853
5044	50.43000	-2177.973	2740.780	747.127	-2076.593	2739.056	726.372	-2124.768	2795.961	727.364	-2098.723	2691.526	743.622	-2112.070	2757.232	769.612	10.495	374.865	48.736	574.339	10.266	48.662	209.442	10.280	48.871	9.870	9.860	48.852
5045	50.44000	-2173.394	2739.937	749.938	-2071.907	2738.093	728.743	-2120.055	2795.108	730.114	-2094.105	2690.729	746.239	-2107.349	2756.139	772.006	10.528	374.931	48.774	574.331	10.312	48.692	209.440	10.361	48.827	9.865	9.865	48.856
5046	50.45000	-2168.544	2739.189	752.490	-2067.097	2737.379	731.409	-2115.224	2794.299	732.611	-2089.454	2689.953	749.001	-2102.526	2755.420	774.613	10.535	374.933	48.751	574.376	10.316	48.667	209.494	10.341	48.914	9.905	9.935	48.892
5047	50.46000	-2163.714	2738.424	755.143	-2062.347	2736.588	733.982	-2110.507	2793.626	735.263	-2084.672	2689.110	751.440	-2097.854	2754.504	777.201	10.559	374.957	48.785	574.498	10.317	48.831	209.502	10.359	48.961	9.905	9.876	48.889
5048	50.47000	-2158.948	2737.686	757.785	-2057.558	2735.751	736.810	-2105.572	2792.838	738.286	-2079.659	2688.323	753.948	-2092.779	2753.821	779.955	10.570	374.953	48.782	574.473	10.316	48.822	209.499	10.398	48.965	9.902	9.896	48.864
5049	50.48000	-2153.910	2736.918	760.602	-2052.552	2734.967	739.047	-2100.539	2792.095	740.668	-2074.839	2687.649	756.533	-2087.673	2753.109	782.552	10.534	374.987	48.758	574.387	10.276	48.715	209.468	10.349	48.923	9.889	9.878	48.893
5050	50.49000	-2148.723	2736.359	763.456	-2047.522	2734.255	741.556	-2095.580	2791.373	743.621	-2069.689	2686.863	758.950	-2082.477	2752.252	784.981	10.497	374.924	48.731	574.298	10.240	48.694	209.464	10.322	48.913	9.857	9.871	48.843
5051	50.50000	-2143.710	2735.486	765.947	-2042.545	2733.567	744.162	-2090.585	2790.632	746.010	-2064.758	2686.070	761.526	-2077.532	2751.362	787.653	10.514	374.940	48.725	574.439	10.292	48.739	209.456	10.339	48.859	9.861	9.815	48.870
5052	50.51000	-2138.701	2734.815	768.516	-2037.434	2732.873	746.833	-2085.428	2790.014	748.910	-2059.682	2685.380	763.980	-2072.414	2750.602	790.324	10.543	374.945	48.748	574.440	10.304	48.678	209.467	10.333	48.897	9.880	9.864	48.850
5053	50.52000	-2133.597	2734.190	771.220	-2032.242	2732.119	749.212	-2080.195	2789.313	751.454	-2054.526	2684.656	766.433	-2067.313	2749.875	792.959	10.549	374.938	48.777	574.496	10.289	48.767	209.508	10.393	48.937	9.934	9.921	48.861
5054	50.53000	-2128.359	2733.586	773.797	-2027.068	2731.516	751.849	-2074.995	2788.546	753.959	-2049.333	2683.935	769.048	-2062.059	2749.261	795.642	10.563	374.930	48.804	574.417	10.290	48.769	209.494	10.364	48.939	9.906	9.894	48.892
5055	50.54000	-2123.064	2732.953	776.474	-2021.825	2730.953	754.600	-2069.715	2788.034	756.956	-2044.102	2683.309	771.586	-2056.762	2748.460	798.151	10.520	374.983	48.866	574.360	10.316	48.727	209.494	10.342	48.925	9.881	9.920	48.883
5056	50.55000	-2117.732	2732.286	779.150	-2016.446	2730.229	757.099	-2064.288	2787.415	759.510	-2038.716	2682.710	774.039	-2051.353	2747.788	800.649	10.536	374.951	48.744	574.379	10.305	48.762	209.484	10.351	48.910	9.875	9.864	48.866
5057	50.56000	-2112.231	2731.640	781.877	-2011.110	2729.662	759.623	-2058.867	2786.831	762.182	-2033.369	2682.043	776.582	-2045.831	2747.235	803.519	10.491	374.943	48.781	574.338	10.314	48.714	209.496	10.346	48.888	9.877	9.872	48.829
5058	50.57000	-2106.778	2731.114	784.499	-2005.622	2728.977	762.129	-2053.396	2786.218	764.954	-2027.923	2681.331	779.185	-2040.308	2746.507	805.973	10.492	374.897	48.759	574.344	10.302	48.678	209.456	10.327	48.871	9.858	9.872	48.829
5059	50.58000	-2101.323	2730.523	787.115	-2000.107	2728.375	764.765	-2047.876	2785.526	767.632	-2022.418	2680.785	781.820	-2034.887	2745.887	808.820	10.564	374.932	48.772	574.401	10.307	48.723	209.455	10.342	48.937	9.867	9.905	48.872
5060	50.59000	-2095.665	2729.789	789.856	-1994.572	2727.693	767.356	-2042.275	2784.949	770.351	-2016.905	2680.087	784.103	-2029.137	2745.086	811.344	10.555	374.951	48.807	574.481	10.312	48.780	209.476	10.348	48.883	9.895	9.893	48.859
5061	50.60000	-2089.936	2729.325	792.539	-1988.874	2727.125	769.893	-2036.600	2784.480	773.228	-2011.268	2679.441	786.682	-2023.474	2744.414	813.948	10.538	374.929	48.772	574.394	10.300	48.796	209.482	10.332	48.897	9.890	9.859	48.841
5062	50.61000	-2084.298	2728.719	795.195	-1983.233	2726.590	772.730	-2030.840	2783.815	775.877	-2005.560	2678.763	789.142	-2017.819	2743.696	816.644	10.526	374.947	48.736	574.467	10.308	48.752	209.489	10.346	48.888	9.891	9.856	48.856
5063	50.62000	-2078.476	2728.034	797.611	-1977.425	2725.848	775.256	-2024.934	2783.144	778.620	-1999.796	2678.093	791.455	-2011.785	2742.531	819.188	10.529	374.948	48.765	574.347	10.278	48.692	209.498	10.354	48.880	9.884	9.866	48.851
5064	50.63000	-2072.712	2727.432	800.266	-1971.494	2725.025	777.609	-2019.226	2782.777	781.382	-1993.867	2677.167	793.971	-2005.918	2741.861	821.767	10.511	374.885	48.749	574.471	10.293	48.726	209.452	10.326	48.936	9.893	9.858	48.863
5065	50.64000	-2066.808	2726.905	803.081	-1965.563	2724.366	780.120	-2013.183	2781.944	783.951	-1987.818	2676.549	796.554	-1999.894	2741.131	824.352	10.501	374.950	48.740	574.410	10.289	48.680	209.493	10.339	48.913	9.859	9.847	48.862
5066	50.65000	-2060.770	2726.253	805.716	-1959.574	2723.671	782.698	-2007.262	2781.381	786.853	-1981.794	2675.905	799.085	-1993.922	2740.581	827.089	10.527	374.975	48.800	574.468	10.280	48.721	209.495	10.371	48.921	9.917	9.869	48.842
5067	50.66000	-2054.769	2725.673	808.437	-1953.501	2723.122	785.488	-2000.973	2780.253	789.434	-1975.892	2675.311	801.663	-1988.040	2739.773	829.867	10.506	374.912	48.787	574.480	10.292	48.799	209.487	10.357	48.922	9.908	9.851	48.885
5068	50.67000	-2048.615	2724.882	810.944	-1947.426	2722.447	787.996	-1994.880	2779.574	792.042	-1969.875	2674.533	804.066	-1981.834	2738.888	832.297	10.524	374.942	48.804	574.450	10.286	48.769	209.471	10.359	48.943	9.926	9.889	48.878
5069	50.68000	-2042.498	2724.430	813.889	-1941.263	2721.703	790.624	-1988.604	2778.894	794.887	-1963.731	2673.773	806.565	-1975.519	2738.231	835.147	10.536	374.962	48.792	574.408	10.287	48.713	209.471	10.383	48.918	9.881	9.878	48.894
5070	50.69000	-2036.214	2723.700	816.361	-1935.086	2721.029	793.197	-1982.372	2778.268	797.613	-1957.536	2673.151	809.115	-1969.297	2737.535	837.845	10.537	374.957	48.790	574.363	10.299	48.749	209.465	10.348	48.866	9.873	9.890	48.850
5071	50.70000	-2029.940	2722.940	818.888	-1928.719	2720.447	795.747	-1976.129	2777.549	800.229	-1951.255	2672.440	811.444	-1963.078	2736.613	840.237	10.520	374.899	48.755	574.347	10.266	48.698	209.488	10.361	48.918	9.837	9.855	48.826
5072	50.71000	-2023.364	2721.607	821.390	-1922.487	2719.620	798.357	-1969.591	2776.860	803.049	-1944.916	2671.603	813.910	-1956.541	2735.777	843.056	10.526	374.905	48.726	574.445	10.277	48.758	209.486	10.307	48.896	9.883	9.849	48.836
5073	50.72000	-2016.945	2720.942	824.041	-1915.983	2718.876	800.973	-1963.151	2776.063	805.778	-1938.475	2670.892	816.466	-1950.127	2734.991	845.571	10.521	374.885	48.752	574.361	10.294	48.685	209.478	10.286	48.887	9.898	9.872	48.831
5074	50.73000	-2010.390	2720.099	826.565	-1909.409	2718.157	803.624	-1956.655	2775.405	808.457	-1932.041	2670.143	818.934	-1943.751	2734.029	848.185	10.523	374.921	48.791	574.404	10.277	48.732	209.500	10.357	48.911	9.902	9.923	48.876
5075	50.74000	-2003.992	2719.305	829.107	-1903.016	2717.257	806.357	-1950.126	2774.562	811.470	-1925.561	2669.249	821.398	-1937.205	2733.133	850.991	10.482	374.910	48.822	574.401	10.292	48.744	209.484	10.365	48.928	9.904	9.873	48.890
5076	50.75000	-1997.334	2718.492	831.814	-1896.418	2716.498	808.906	-1943.470	2773.697	814.099	-1919.049	2668.376	823.899	-1930.668	2732.325	853.591	10.507	374.982	48.780	574.432	10.302	48.690	209.464	10.344	48.894	9.895	9.853	48.875
5077	50.76000	-1990.678	2717.729	834.582	-1889.751	2715.533	811.487	-1936.685	2772.803	816.935	-1912.344	2667.467	826.416	-1923.937	2731.220	856.301	10.495	374.924	48.775	574.444	10.309	48.749	209.454	10.337	48.914	9.879	9.882	48.854
5078	50.77000	-1983.895	2716.725	837.098	-1883.019	2714.648	814.059	-1929.874	2771.916	819.683	-1905.677	2666.512	828.822	-1917.065	2730.169	858.848	10.514	374.915	48.770	574.406	10.287	48.671	209.440	10.349	48.911	9.841	9.865	48.873
5079	50.78000	-1977.001	2715.825	839.843	-1876.128	2713.667	816.609	-1922.992	2770.972	822.367	-1898.941	2665.438	831.249	-1910.227	2729.086	861.521	10.505	374.918	48.772	574.324	10.286	48.691	209.506	10.334	48.883	9.868	9.880	48.847
5080	50.79000	-1970.103	2714.818	842.460	-1869.246	2712.658	819.248	-1916.075	2769.964	825.351	-1891.987	2664.395	833.628	-1903.159	2727.905	864.313	10.508	374.909	48.773	574.310	10.299	48.682	209.466	10.322	48.891	9.891	9.887	48.870
5081	50.80000	-1963.064	2713.606	844.956	-1862.275	2711.534	821.744	-1908.971	2768.920	828.059	-1885.135	2663.308	836.001	-1896.231	2726.684	866.843	10.536	374.874	48.848	574.442	10.305	48.816	209.486	10.370	48.945	9.884	9.857	48.855
5082	50.81000	-1956.209	2712.455	847.459	-1855.253	2710.409	824.404	-1902.082	2767.803	830.796	-1878.052	2662.071	838.429	-1889.491	2725.434	869.456	10.511	374.913	48.775	574.400	10.299	48.780	209.489	10.355	48.939	9.874	9.867	48.913
5083	50.82000	-1949.207	2711.279	849.897	-1848.348	2709.226	827.145	-1894.957	2766.683	833.800	-1871.063	2660.871	840.837	-1882.468	2724.151	872.183	10.506	374.944	48.787	574.369	10.327	48.761	209.503	10.348	48.926	9.900	9.882	48.861
5084	50.83000	-1942.065	2709.979	852.473	-1841.108	2707.952	829.598	-1887.885	2765.387	836.392	-1864.154	2659.688	843.260	-1875.388	2722.682	874.752	10.539	374.904	48.763	574.338	10.281	48.694	209.454	10.346	48.929	9.891	9.875	48.814
5085	50.84000	-1934.912	2708.883	855.361	-1833.916	2706.722	832.131	-1880.601	2764.207	839.371	-1856.839	2658.300	845.749	-1867.980	2721.381	877.421	10.517	374.906	48.738	574.400	10.277	48.715	209.453	10.347	48.932	9.871	9.870	48.850
5086	50.85000	-1927.634	2707.379	857.686	-1826.682	2705.356	834.757	-1873.304	2762.833	841.873	-1849.754	2657.012	848.225	-1860.819	2719.946	880.049	10.523	374.887	48.738	574.390	10.296	48.735	209.487	10.329	48.894	9.857	9.860	48.842
5087	50.86000	-1920.267	2706.178	860.461	-1819.350	2703.911	837.345	-1866.007	2761.542	845.098	-1842.361	2655.476	850.616	-1853.298	2718.325	882.706	10.520	374.938	48.781	574.333	10.336	48.756	209.479	10.376	48.896	9.885	9.883	48.860
5088	50.87000	-1912.806	2704.586	863.039	-1811.914	2702.346	839.786	-1858.465	2759.920	847.477	-1835.183	2654.015	852.982	-1846.047	2716.548	885.179	10.517	374.967	48.789	574.443	10.312	48.773	209.461	10.386	48.909	9.889	9.857	48.866
5089	50.88000	-1905.349	2703.082	865.655	-1804.439	2700.802	842.427	-1850.950	2758.360	850.298	-1827.680	2652.389	855.297	-1838.488	2715.020	887.825	10.544	374.922	48.761	574.424	10.297	48.701	209.467	10.325	48.906	9.871	9.857	48.865
5090	50.89000	-1897.935	2701.334	868.128	-1796.976	2699.279	844.910	-1843.443	2756.800	853.215	-1820.259	2650.718	857.727	-1830.981	2713.173	890.433	10.517	374.934	48.737	574.402	10.331	48.749	209.465	10.324	48.911	9.862	9.893	48.875
5091	50.90000	-1890.349	2699.675	870.579	-1789.441	2697.546	847.506	-1835.856	2755.011	855.678	-1812.709	2648.937	860.017	-1823.593	2711.364	893.037	10.510	374.902	48.740	574.448	10.290	48.697	209.469	10.348	48.871	9.871	9.878	48.824
5092	50.91000	-1882.765	2697.803	873.083	-1781.681	2695.749	850.187	-1828.145	2753.211	858.517	-1805.143	2647.145	862.632	-1816.001	2709.398	895.682	10.512	374.893	48.753	574.420	10.301	48.727	209.481	10.346	48.877	9.862	9.884	48.834
5093	50.92000	-1875.182	2695.983	875.607	-1774.111	2693.858	852.820	-1820.473	2751.419	861.037	-1797.363	2645.237	865.041	-1808.315	2707.584	898.329	10.514	374.930	48.731	574.413	10.307	48.705	209.511	10.335	48.877	9.903	9.844	48.822
5094	50.93000	-1867.384	2694.102	878.164	-1766.375	2692.011	855.440	-1812.526	2749.503	863.809	-1789.774	2643.416	867.554	-1800.687	2705.587	900.908	10.530	374.913	48.805	574.412	10.321	48.780	209.469	10.333	48.952	9.902	9.839	48.878
5095	50.94000	-1859.658	2692.143	880.652	-1758.629	2689.859	857.980	-1804.868	2747.424	866.571	-1782.048	2641.279	869.922	-1792.882	2703.494	903.536	10.513	374.887	48.784	574.360	10.293	48.710	209.472	10.365	48.962	9.882	9.839	48.845
5096	50.95000	-1851.734	2690.156	883.421	-1750.726	2687.833	860.604	-1797.047	2745.409	869.222	-1774.306	2639.252	872.580	-1784.901	2701.450	906.041	10.505	374.939	48.776	574.354	10.297	48.757	209.456	10.350	48.934	9.866	9.871	48.882
5097	50.96000	-1843.796	2687.974	885.859	-1742.949	2685.645	863.141	-1789.026	2743.230	871.767	-1766.370	2637.005	874.994	-1776.886	2699.268	908.639	10.503	374.922	48.780	574.357	10.324	48.782	209.452	10.317	48.911	9.873	9.888	48.873
5098	50.97000	-1835.810	2685.774	888.436	-1734.847	2683.317	865.596	-1781.109	2741.034	874.153	-1758.444	2634.775	877.570	-1768.961	2696.832	911.098	10.473	374.937	48.787	574.327	10.267	48.713	209.476	10.342	48.903	9.866	9.852	48.860
5099	50.98000	-1827.813	2683.462	891.012	-1726.812	2681.024	868.277	-1772.940	2738.605	877.031	-1750.206	2632.401	880.114	-1760.868	2694.570	913.893	10.527	374.940	48.770	574.330	10.335	48.707	209.459	10.348	48.886	9.872	9.883	48.866
5100	50.99000	-1819.694	2681.026	893.438	-1718.711	2678.532	870.807	-1764.744	2736.237	879.517	-1742.285	2629.976	882.451	-1752.887	2691.985	916.237	10.517	374.899	48.699	574.400	10.291	48.775	209.523	10.319	48.881	9.875	9.885	48.869
5101	51.00000	-1811.605	2678.569	895.775	-1710.526	2676.048	873.423	-1756.675	2733.743	882.047	-1734.186	2627.491	885.067	-1744.777	2689.557	918.855	10.516	374.933	48.796	574.475	10.330	48.754	209.462	10.328	48.921	9.888	9.835	48.850
5102	51.01000	-1803.460	2675.965	898.415	-1702.441	2673.414	875.888	-1748.414	2731.164	884.614	-1726.180	2624.882	887.723	-1736.755	2686.961	921.372	10.476	374.920	48.797	574.478	10.302	48.725	209.459	10.356	48.903	9.905	9.854	48.828
5103	51.02000	-1795.274	2673.464	900.941	-1694.133	2670.680	878.487	-1740.317	2728.521	887.069	-1717.869	2622.192	890.204	-1728.515	2684.237	923.913	10.495	374.895	48.783	574.434	10.287	48.726	209.484	10.313	48.887	9.882	9.860	48.840
5104	51.03000	-1786.903	2670.635	903.467	-1685.860	2667.939	881.140	-1731.871	2725.789	889.640	-1709.571	2619.502	893.021	-1720.280	2681.540	926.473	10.513	374.922	48.800	574.403	10.282	48.811	209.483	10.297	48.924	9.881	9.911	48.906
5105	51.04000	-1778.558	2667.866	906.086	-1677.491	2665.048	883.738	-1723.487	2722.978	892.271	-1701.297	2616.655	895.621	-1711.814	2678.786	929.112	10.533	374.910	48.772	574.407	10.336	48.792	209.490	10.394	48.911	9.869	9.865	48.866
5106	51.05000	-1770.258	2665.144	908.418	-1669.043	2662.090	886.327	-1715.136	2720.007	894.629	-1692.883	2613.743	898.259	-1703.463	2676.019	931.736	10.540	374.923	48.817	574.313	10.306	48.759	209.476	10.339	48.911	9.875	9.872	48.898
5107	51.06000	-1761.713	2662.077	911.102	-1660.660	2659.127	888.797	-1706.566	2717.113	897.207	-1684.418	2610.713	900.841	-1694.888	2673.007	934.209	10.539	374.958	48.826	574.374	10.295	48.694	209.458	10.347	48.899	9.870	9.861	48.866
5108	51.07000	-1753.156	2658.910	913.694	-1652.115	2655.957	891.433	-1697.958	2713.834	899.554	-1676.096	2607.583	903.623	-1686.299	2669.948	936.622	10.530	374.911	48.757	574.317	10.285	48.712	209.451	10.314	48.910	9.866	9.860	48.822
5109	51.08000	-1744.628	2655.872	916.218	-1643.681	2652.817	894.054	-1689.606	2710.864	902.243	-1667.400	2604.385	906.217	-1677.683	2666.834	939.304	10.524	374.927	48.730	574.406	10.288	48.709	209.489	10.329	48.888	9.887	9.870	48.832
5110	51.09000	-1736.024	2652.655	918.802	-1635.025	2649.566	896.465	-1680.828	2707.564	904.512	-1658.902	2601.206	908.792	-1669.283	2663.547	941.688	10.537	374.911	48.745	574.314	10.266	48.712	209.456	10.325	48.896	9.854	9.875	48.832
5111	51.10000	-1727.575	2649.503	921.357	-1626.290	2646.164	899.246	-1672.237	2704.165	907.025	-1650.310	2597.846	911.396	-1660.774	2660.375	944.381	10.531	374.927	48.759	574.322	10.267	48.704	209.448	10.374	48.880	9.869	9.882	48.877
5112	51.11000	-1718.842	2646.004	923.796	-1617.514	2642.723	901.750	-1663.532	2700.836	909.572	-1641.671	2594.530	913.962	-1652.063	2656.928	946.953	10.562	374.972	48.819	574.386	10.324	48.722	209.500	10.350	48.899	9.889	9.906	48.866
5113	51.12000	-1710.013	2642.644	926.280	-1608.830	2639.251	904.305	-1654.634	2697.378	912.082	-1632.766	2591.012	916.756	-1643.383	2653.489	949.554	10.540	374.915	48.791	574.377	10.277	48.782	209.487	10.349	48.927	9.872	9.868	48.870
