NO_OF_FRAMES	5019
NO_OF_CAMERAS	12
NO_OF_BODIES	2
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-03-02, 12:21:16.174	703881.88170780
DATA_INCLUDED	6D
BODY_NAMES	Drone	Origin
BODY_FILTERS	No filter	No filter
TRANSLATION_ORIGIN	Global	Global	
ROTATION_ORIGIN	Global	Global	
Frame	Time	Drone X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]		Origin X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
1486	14.85000	1838.77073	2665.58119	380.31322	0.49181	0.45566	0.43273	0.98934	0.99994	0.00762	-0.00789	-0.00755	0.99993	0.00864	0.00795	-0.00858	0.99993		201.12447	101.20579	48.94340	0.00353	0.00717	-0.00178	0.03041	1.00000	-0.00003	-0.00013	0.00003	1.00000	0.00006	0.00013	-0.00006	1.00000	
1487	14.86000	1842.07390	2663.32959	383.71860	0.47145	0.41230	0.43928	0.99274	0.99994	0.00773	-0.00713	-0.00767	0.99994	0.00828	0.00720	-0.00823	0.99994		201.11387	101.20080	48.88922	0.00879	0.00039	-0.00231	0.03420	1.00000	-0.00004	-0.00001	0.00004	1.00000	0.00015	0.00001	-0.00015	1.00000	
1488	14.87000	1845.44250	2661.15910	387.31309	0.45679	0.39607	0.37114	1.00004	0.99996	0.00653	-0.00686	-0.00648	0.99995	0.00802	0.00691	-0.00797	0.99994		201.14139	101.23265	48.94208	0.01760	-0.00362	-0.00245	0.03504	1.00000	-0.00004	0.00006	0.00004	1.00000	0.00031	-0.00006	-0.00031	1.00000	
1489	14.88000	1848.86873	2659.00264	390.96184	0.43262	0.41511	0.42651	0.99927	0.99995	0.00750	-0.00719	-0.00744	0.99994	0.00760	0.00725	-0.00755	0.99995		201.16861	101.25258	48.98618	0.01158	-0.00050	0.00020	0.04200	1.00000	0.00000	0.00001	-0.00000	1.00000	0.00020	-0.00001	-0.00020	1.00000	
1490	14.89000	1852.22721	2656.89973	394.67610	0.48961	0.50076	0.38979	1.00414	0.99994	0.00688	-0.00868	-0.00680	0.99994	0.00860	0.00874	-0.00854	0.99993		201.15824	101.27702	48.98781	0.01398	0.00080	-0.00229	0.04208	1.00000	-0.00004	-0.00001	0.00004	1.00000	0.00024	0.00001	-0.00024	1.00000	
1491	14.90000	1855.51898	2654.74485	398.34481	0.50908	0.58748	0.38127	0.99954	0.99993	0.00675	-0.01019	-0.00665	0.99994	0.00895	0.01025	-0.00888	0.99991		201.14484	101.24547	48.93985	0.01263	0.00009	-0.00270	0.04447	1.00000	-0.00005	-0.00000	0.00005	1.00000	0.00022	0.00000	-0.00022	1.00000	
1492	14.91000	1858.75279	2652.68860	402.11586	0.67391	0.54138	0.27413	0.99638	0.99994	0.00490	-0.00939	-0.00478	0.99992	0.01181	0.00945	-0.01176	0.99989		201.12842	101.23688	48.90993	0.00695	-0.00281	0.00003	0.03343	1.00000	0.00000	0.00005	-0.00000	1.00000	0.00012	-0.00005	-0.00012	1.00000	
1493	14.92000	1861.99901	2650.64260	405.77098	0.69065	0.51563	0.23953	1.00368	0.99995	0.00429	-0.00895	-0.00418	0.99992	0.01209	0.00900	-0.01205	0.99989		201.11834	101.19677	48.88849	0.01091	0.00170	-0.00226	0.03966	1.00000	-0.00004	-0.00003	0.00004	1.00000	0.00019	0.00003	-0.00019	1.00000	
1494	14.93000	1865.33902	2648.64275	409.66773	0.89829	0.40380	0.21602	1.00179	0.99997	0.00388	-0.00699	-0.00377	0.99987	0.01570	0.00705	-0.01568	0.99985		201.14572	101.22860	48.93594	0.01193	-0.00335	0.00074	0.03277	1.00000	0.00001	0.00006	-0.00001	1.00000	0.00021	-0.00006	-0.00021	1.00000	
1495	14.94000	1868.66146	2646.64611	413.49501	0.92039	0.56521	0.21628	1.00589	0.99994	0.00393	-0.00980	-0.00377	0.99986	0.01610	0.00986	-0.01606	0.99982		201.14509	101.24318	48.94923	0.01292	-0.00541	-0.00100	0.04343	1.00000	-0.00002	0.00009	0.00002	1.00000	0.00023	-0.00009	-0.00023	1.00000	
1496	14.95000	1871.97164	2644.76337	417.41223	0.98334	0.61143	0.10386	0.97394	0.99994	0.00200	-0.01064	-0.00181	0.99985	0.01718	0.01067	-0.01716	0.99980		201.14851	101.24288	48.97162	0.01102	-0.00034	-0.00052	0.04577	1.00000	-0.00001	0.00001	0.00001	1.00000	0.00019	-0.00001	-0.00019	1.00000	
1497	14.96000	1875.38189	2642.87485	421.36893	0.85844	0.36859	0.21094	1.02435	0.99997	0.00378	-0.00638	-0.00368	0.99988	0.01501	0.00643	-0.01498	0.99987		201.14981	101.24386	48.96017	0.01066	0.00258	-0.00100	0.03943	1.00000	-0.00002	-0.00005	0.00002	1.00000	0.00019	0.00005	-0.00019	1.00000	
1498	14.97000	1878.67304	2640.94548	425.32782	1.09864	0.51609	0.10572	1.04220	0.99996	0.00202	-0.00897	-0.00185	0.99981	0.01919	0.00901	-0.01917	0.99978		201.12667	101.22295	48.93350	0.00208	0.00278	-0.00617	0.03786	1.00000	-0.00011	-0.00005	0.00011	1.00000	0.00004	0.00005	-0.00004	1.00000	
1499	14.98000	1881.97127	2639.09913	429.41564	1.18682	0.57371	0.11211	0.99696	0.99995	0.00216	-0.00997	-0.00196	0.99978	0.02073	0.01001	-0.02071	0.99974		201.13465	101.25020	48.92221	0.00481	0.00122	-0.00241	0.02484	1.00000	-0.00004	-0.00002	0.00004	1.00000	0.00008	0.00002	-0.00008	1.00000	
1500	14.99000	1885.31740	2637.30727	433.58949	1.22124	0.44297	0.12603	0.97210	0.99997	0.00236	-0.00768	-0.00220	0.99977	0.02133	0.00773	-0.02131	0.99974		201.16155	101.24600	48.94694	0.00660	-0.00232	-0.00379	0.03590	1.00000	-0.00007	0.00004	0.00007	1.00000	0.00012	-0.00004	-0.00012	1.00000	
1501	15.00000	1888.63746	2635.44395	437.66244	1.29576	0.49650	0.08976	1.02822	0.99996	0.00176	-0.00863	-0.00157	0.99974	0.02263	0.00867	-0.02261	0.99971		201.14591	101.23937	48.95559	0.01189	0.00024	-0.00208	0.03773	1.00000	-0.00004	-0.00000	0.00004	1.00000	0.00021	0.00000	-0.00021	1.00000	
1502	15.01000	1891.79183	2633.58520	441.75850	1.45826	0.56582	0.02618	1.00649	0.99995	0.00071	-0.00986	-0.00046	0.99968	0.02545	0.00988	-0.02545	0.99963		201.16998	101.23795	48.96734	0.00743	0.00179	0.00078	0.03136	1.00000	0.00001	-0.00003	-0.00001	1.00000	0.00013	0.00003	-0.00013	1.00000	
1503	15.02000	1895.00085	2631.77998	445.86638	1.59897	0.54281	-0.05733	0.95794	0.99995	-0.00074	-0.00950	0.00100	0.99961	0.02789	0.00947	-0.02790	0.99957		201.15558	101.23804	48.95847	0.01265	0.00102	-0.00136	0.04660	1.00000	-0.00002	-0.00002	0.00002	1.00000	0.00022	0.00002	-0.00022	1.00000	
1504	15.03000	1898.38733	2629.91555	450.01837	1.64129	0.54961	-0.06763	1.00210	0.99995	-0.00091	-0.00962	0.00118	0.99959	0.02863	0.00959	-0.02864	0.99954		201.13761	101.20640	48.92659	0.00797	-0.00322	0.00214	0.02611	1.00000	0.00004	0.00006	-0.00004	1.00000	0.00014	-0.00006	-0.00014	1.00000	
1505	15.04000	1901.60567	2628.13518	454.22895	1.74588	0.55861	-0.06781	1.01290	0.99995	-0.00089	-0.00978	0.00118	0.99954	0.03046	0.00975	-0.03047	0.99949		201.13547	101.21017	48.91469	0.00901	0.00518	-0.00030	0.02590	1.00000	-0.00001	-0.00009	0.00001	1.00000	0.00016	0.00009	-0.00016	1.00000	
1506	15.05000	1904.91173	2626.39329	458.51863	1.84883	0.37641	0.00275	1.00226	0.99998	0.00026	-0.00656	-0.00005	0.99948	0.03226	0.00657	-0.03226	0.99946		201.14826	101.22532	48.93551	0.01075	0.00055	0.00093	0.03963	1.00000	0.00002	-0.00001	-0.00002	1.00000	0.00019	0.00001	-0.00019	1.00000	
1507	15.06000	1908.12878	2624.68156	462.83064	1.92736	0.39801	-0.05308	0.98676	0.99998	-0.00069	-0.00697	0.00093	0.99943	0.03363	0.00695	-0.03363	0.99941		201.15470	101.25513	48.91682	0.01208	0.00053	-0.00302	0.04113	1.00000	-0.00005	-0.00001	0.00005	1.00000	0.00021	0.00001	-0.00021	1.00000	
1508	15.07000	1911.37349	2622.95480	467.11175	1.91375	0.29788	-0.01019	1.01230	0.99999	-0.00000	-0.00520	0.00018	0.99944	0.03339	0.00520	-0.03339	0.99943		201.14753	101.25973	48.94105	0.01423	-0.00008	-0.00425	0.04611	1.00000	-0.00007	0.00000	0.00007	1.00000	0.00025	-0.00000	-0.00025	1.00000	
1509	15.08000	1914.54815	2621.20526	471.57109	2.02759	0.24887	-0.08972	1.00234	0.99999	-0.00141	-0.00440	0.00157	0.99937	0.03537	0.00434	-0.03538	0.99936		201.12540	101.21977	48.93279	0.01209	-0.00385	-0.00050	0.02373	1.00000	-0.00001	0.00007	0.00001	1.00000	0.00021	-0.00007	-0.00021	1.00000	
1510	15.09000	1917.79755	2619.42469	475.98070	2.31591	0.20211	-0.08359	0.99738	0.99999	-0.00132	-0.00358	0.00146	0.99918	0.04040	0.00353	-0.04041	0.99918		201.15269	101.22519	48.93560	-0.00170	0.00106	-0.00173	0.04395	1.00000	-0.00003	-0.00002	0.00003	1.00000	-0.00003	0.00002	0.00003	1.00000	
1511	15.10000	1920.96997	2617.56837	480.28139	2.44176	0.31144	-0.16129	0.96991	0.99998	-0.00258	-0.00555	0.00281	0.99909	0.04259	0.00544	-0.04260	0.99908		201.13863	101.22957	48.94265	0.00473	0.00197	-0.00064	0.05736	1.00000	-0.00001	-0.00003	0.00001	1.00000	0.00008	0.00003	-0.00008	1.00000	
1512	15.11000	1924.14614	2615.79847	484.66001	2.64467	0.29828	-0.22617	0.96141	0.99998	-0.00370	-0.00538	0.00395	0.99893	0.04612	0.00521	-0.04614	0.99892		201.14565	101.23962	48.96091	0.00565	0.00598	-0.00218	0.03094	1.00000	-0.00004	-0.00010	0.00004	1.00000	0.00010	0.00010	-0.00010	1.00000	
1513	15.12000	1927.32416	2613.97051	489.13572	2.90476	0.24774	-0.23631	0.96205	0.99998	-0.00390	-0.00453	0.00412	0.99871	0.05066	0.00432	-0.05068	0.99871		201.14089	101.24378	48.96789	0.00746	0.00386	-0.00131	0.03931	1.00000	-0.00002	-0.00007	0.00002	1.00000	0.00013	0.00007	-0.00013	1.00000	
1514	15.13000	1930.45029	2612.13708	493.55522	3.16489	0.24697	-0.23155	0.95874	0.99998	-0.00380	-0.00453	0.00404	0.99847	0.05519	0.00431	-0.05521	0.99847		201.15302	101.24497	48.95319	0.00642	0.00093	-0.00364	0.03476	1.00000	-0.00006	-0.00002	0.00006	1.00000	0.00011	0.00002	-0.00011	1.00000	
1515	15.14000	1933.68349	2610.33762	498.10385	3.17513	0.04244	-0.17745	0.99237	0.99999	-0.00305	-0.00091	0.00310	0.99846	0.05539	0.00074	-0.05539	0.99846		201.13362	101.24816	48.93963	0.00949	0.00040	-0.00476	0.04944	1.00000	-0.00008	-0.00001	0.00008	1.00000	0.00017	0.00001	-0.00017	1.00000	
1516	15.15000	1936.68106	2608.51887	502.54198	3.33247	-0.10772	-0.20085	1.01401	0.99999	-0.00361	0.00167	0.00351	0.99830	0.05814	-0.00188	-0.05813	0.99831		201.13673	101.21779	48.92523	0.00666	0.00331	-0.00144	0.04598	1.00000	-0.00003	-0.00006	0.00003	1.00000	0.00012	0.00006	-0.00012	1.00000	
1517	15.16000	1939.81880	2606.71008	507.18223	3.50550	-0.40302	-0.18354	1.00344	0.99997	-0.00363	0.00682	0.00320	0.99812	0.06117	-0.00703	-0.06114	0.99810		201.13778	101.23484	48.92634	0.00249	0.00156	0.00268	0.02926	1.00000	0.00005	-0.00003	-0.00005	1.00000	0.00004	0.00003	-0.00004	1.00000	
1518	15.17000	1942.91291	2604.79934	511.73900	3.79794	-0.32501	-0.23302	0.98661	0.99998	-0.00443	0.00539	0.00407	0.99779	0.06626	-0.00567	-0.06624	0.99779		201.14020	101.24087	48.96906	0.00740	0.00088	-0.00200	0.04355	1.00000	-0.00003	-0.00002	0.00003	1.00000	0.00013	0.00002	-0.00013	1.00000	
1519	15.18000	1946.05990	2602.90133	516.35519	4.07222	-0.29746	-0.22131	0.97271	0.99998	-0.00422	0.00490	0.00386	0.99747	0.07103	-0.00519	-0.07101	0.99746		201.14462	101.25226	48.97479	0.00988	0.00070	0.00055	0.04497	1.00000	0.00001	-0.00001	-0.00001	1.00000	0.00017	0.00001	-0.00017	1.00000	
1520	15.19000	1949.23045	2600.97095	520.95647	4.14996	-0.16266	-0.25277	0.95909	0.99999	-0.00461	0.00251	0.00441	0.99737	0.07238	-0.00284	-0.07237	0.99737		201.12590	101.23774	48.94014	0.00418	0.00326	-0.00225	0.03468	1.00000	-0.00004	-0.00006	0.00004	1.00000	0.00007	0.00006	-0.00007	1.00000	
1521	15.20000	1952.13338	2598.92415	525.38303	4.39036	-0.23322	-0.23787	0.99051	0.99998	-0.00445	0.00374	0.00415	0.99706	0.07657	-0.00407	-0.07655	0.99706		201.12758	101.22233	48.89936	-0.00133	0.00215	-0.00113	0.03273	1.00000	-0.00002	-0.00004	0.00002	1.00000	-0.00002	0.00004	0.00002	1.00000	
1522	15.21000	1955.02349	2596.87686	529.91968	4.75574	-0.27715	-0.30750	0.98569	0.99997	-0.00575	0.00438	0.00537	0.99654	0.08293	-0.00484	-0.08291	0.99655		201.10308	101.20208	48.89411	0.00825	-0.00303	-0.00188	0.03678	1.00000	-0.00003	0.00005	0.00003	1.00000	0.00014	-0.00005	-0.00014	1.00000	
1523	15.22000	1958.07135	2594.86432	534.58352	4.84223	-0.50264	-0.26153	0.99295	0.99995	-0.00529	0.00836	0.00456	0.99642	0.08445	-0.00877	-0.08441	0.99639		201.11417	101.20302	48.89144	0.00607	-0.00000	-0.00239	0.03980	1.00000	-0.00004	-0.00000	0.00004	1.00000	0.00011	-0.00000	-0.00011	1.00000	
1524	15.23000	1961.02042	2592.86054	539.16214	5.06288	-0.64943	-0.21052	0.98529	0.99993	-0.00466	0.01097	0.00367	0.99609	0.08829	-0.01133	-0.08824	0.99603		201.13538	101.22528	48.92850	0.01401	-0.00578	-0.00221	0.01981	1.00000	-0.00004	0.00010	0.00004	1.00000	0.00024	-0.00010	-0.00024	1.00000	
1525	15.24000	1963.92576	2590.74879	543.79968	5.34112	-0.69955	-0.28327	1.01962	0.99991	-0.00606	0.01170	0.00494	0.99564	0.09314	-0.01221	-0.09308	0.99558		201.16522	101.26676	48.96250	0.01105	0.00051	0.00018	0.04748	1.00000	0.00000	-0.00001	-0.00000	1.00000	0.00019	0.00001	-0.00019	1.00000	
1526	15.25000	1966.90194	2588.63668	548.50900	5.48198	-0.86654	-0.22450	0.99594	0.99988	-0.00535	0.01468	0.00392	0.99541	0.09559	-0.01512	-0.09552	0.99531		201.15953	101.27032	49.00568	0.00196	0.00296	0.00102	0.03805	1.00000	0.00002	-0.00005	-0.00002	1.00000	0.00003	0.00005	-0.00003	1.00000	
1527	15.26000	1969.82564	2586.48914	553.10490	5.61682	-0.75542	-0.26914	1.01778	0.99990	-0.00597	0.01266	0.00470	0.99518	0.09794	-0.01318	-0.09787	0.99511		201.17441	101.25886	48.98088	0.00589	0.00064	0.00074	0.02532	1.00000	0.00001	-0.00001	-0.00001	1.00000	0.00010	0.00001	-0.00010	1.00000	
1528	15.27000	1972.73223	2584.24920	557.79693	5.74199	-0.85504	-0.20278	1.01750	0.99988	-0.00501	0.01449	0.00354	0.99497	0.10010	-0.01492	-0.10004	0.99487		201.13581	101.23409	48.95083	0.00687	0.00023	0.00121	0.03080	1.00000	0.00002	-0.00000	-0.00002	1.00000	0.00012	0.00000	-0.00012	1.00000	
1529	15.28000	1975.52034	2581.89241	562.36899	5.84599	-0.77667	-0.22118	0.98726	0.99990	-0.00522	0.01309	0.00386	0.99479	0.10191	-0.01356	-0.10185	0.99471		201.10094	101.20093	48.89572	0.00327	0.00455	0.00053	0.02098	1.00000	0.00001	-0.00008	-0.00001	1.00000	0.00006	0.00008	-0.00006	1.00000	
1530	15.29000	1978.29436	2579.53973	567.05209	6.01754	-0.81520	-0.23972	1.00198	0.99989	-0.00565	0.01371	0.00418	0.99447	0.10489	-0.01423	-0.10482	0.99439		201.10868	101.18277	48.91082	0.01301	0.00143	0.00001	0.04265	1.00000	0.00000	-0.00002	-0.00000	1.00000	0.00023	0.00002	-0.00023	1.00000	
1531	15.30000	1980.92532	2577.14304	571.59711	6.24330	-0.77369	-0.36208	0.98561	0.99989	-0.00775	0.01274	0.00632	0.99404	0.10883	-0.01350	-0.10874	0.99398		201.13373	101.24872	48.95616	0.01360	-0.00058	-0.00152	0.03499	1.00000	-0.00003	0.00001	0.00003	1.00000	0.00024	-0.00001	-0.00024	1.00000	
1532	15.31000	1983.69375	2574.70412	576.18720	6.36489	-0.99222	-0.34150	0.99521	0.99983	-0.00784	0.01655	0.00596	0.99381	0.11096	-0.01732	-0.11084	0.99369		201.14761	101.25103	48.98924	0.00534	0.00478	-0.00400	0.03771	1.00000	-0.00007	-0.00008	0.00007	1.00000	0.00009	0.00008	-0.00009	1.00000	
1533	15.32000	1986.41988	2572.19008	580.86577	6.53212	-0.94236	-0.29748	1.01453	0.99985	-0.00703	0.01575	0.00519	0.99349	0.11384	-0.01645	-0.11374	0.99337		201.15837	101.29889	48.99801	0.01474	-0.00052	-0.00319	0.04870	1.00000	-0.00006	0.00001	0.00006	1.00000	0.00026	-0.00001	-0.00026	1.00000	
1534	15.33000	1989.25119	2569.65867	585.58791	6.55458	-1.04403	-0.28753	1.02967	0.99982	-0.00707	0.01753	0.00502	0.99344	0.11424	-0.01822	-0.11413	0.99330		201.14983	101.24257	48.97943	0.00669	0.00311	-0.00263	0.05625	1.00000	-0.00005	-0.00005	0.00005	1.00000	0.00012	0.00005	-0.00012	1.00000	
1535	15.34000	1991.90181	2567.08876	590.23240	6.57000	-1.11288	-0.28620	1.00954	0.99980	-0.00718	0.01872	0.00499	0.99341	0.11451	-0.01942	-0.11440	0.99325		201.11708	101.20868	48.90477	0.01104	-0.00319	0.00189	0.02570	1.00000	0.00003	0.00006	-0.00003	1.00000	0.00019	-0.00006	-0.00019	1.00000	
1536	15.35000	1994.57009	2564.43721	594.81764	6.58683	-1.08046	-0.24354	1.01958	0.99981	-0.00639	0.01824	0.00425	0.99338	0.11479	-0.01886	-0.11469	0.99322		201.08727	101.18999	48.87844	0.00169	0.00200	0.00011	0.03203	1.00000	0.00000	-0.00003	-0.00000	1.00000	0.00003	0.00003	-0.00003	1.00000	
1537	15.36000	1997.18959	2561.67674	599.44093	6.59561	-1.22013	-0.18258	1.05050	0.99977	-0.00561	0.02079	0.00319	0.99337	0.11493	-0.02129	-0.11484	0.99316		201.10965	101.19579	48.89340	0.00019	0.00339	-0.00106	0.04385	1.00000	-0.00002	-0.00006	0.00002	1.00000	0.00000	0.00006	-0.00000	1.00000	
1538	15.37000	1999.73397	2558.87678	604.03527	6.70781	-1.18321	-0.21378	1.01685	0.99978	-0.00612	0.02007	0.00373	0.99314	0.11688	-0.02065	-0.11678	0.99294		201.14158	101.27860	48.95782	0.01056	-0.00527	-0.00185	0.04582	1.00000	-0.00003	0.00009	0.00003	1.00000	0.00018	-0.00009	-0.00018	1.00000	
1539	15.38000	2002.21034	2556.04409	608.62114	6.72875	-1.17222	-0.27340	1.01664	0.99978	-0.00714	0.01976	0.00477	0.99309	0.11726	-0.02046	-0.11714	0.99290		201.18822	101.29224	48.99596	0.00996	0.00234	-0.00371	0.04503	1.00000	-0.00006	-0.00004	0.00006	1.00000	0.00017	0.00004	-0.00017	1.00000	
1540	15.39000	2004.79636	2553.09198	613.13692	6.75567	-1.12943	-0.24388	1.06521	0.99980	-0.00655	0.01907	0.00426	0.99304	0.11772	-0.01971	-0.11761	0.99286		201.20336	101.28722	49.00779	0.01549	0.00071	-0.00629	0.02571	1.00000	-0.00011	-0.00001	0.00011	1.00000	0.00027	0.00001	-0.00027	1.00000	
1541	15.40000	2007.20744	2550.09556	617.74965	6.87659	-1.13737	-0.36711	1.02641	0.99978	-0.00874	0.01894	0.00641	0.99277	0.11985	-0.01985	-0.11971	0.99261		201.18112	101.26497	48.99054	0.00931	-0.00330	-0.00260	0.04578	1.00000	-0.00005	0.00006	0.00005	1.00000	0.00016	-0.00006	-0.00016	1.00000	
1542	15.41000	2009.71523	2546.99000	622.30660	6.91206	-0.91706	-0.35920	1.02114	0.99985	-0.00815	0.01513	0.00627	0.99270	0.12044	-0.01601	-0.12033	0.99260		201.13262	101.20395	48.91684	0.00660	-0.00631	0.00174	0.03991	1.00000	0.00003	0.00011	-0.00003	1.00000	0.00012	-0.00011	-0.00012	1.00000	
1543	15.42000	2012.21369	2543.87482	626.88111	6.79025	-0.88199	-0.38531	1.02335	0.99986	-0.00850	0.01449	0.00672	0.99295	0.11834	-0.01539	-0.11822	0.99287		201.09386	101.19491	48.88556	0.00271	-0.00227	-0.00203	0.04373	1.00000	-0.00004	0.00004	0.00004	1.00000	0.00005	-0.00004	-0.00005	1.00000	
1544	15.43000	2014.63375	2540.67783	631.44141	6.84536	-0.98726	-0.35040	1.00564	0.99983	-0.00813	0.01638	0.00611	0.99284	0.11929	-0.01723	-0.11917	0.99272		201.09421	101.18567	48.86233	0.00593	-0.00103	0.00065	0.03603	1.00000	0.00001	0.00002	-0.00001	1.00000	0.00010	-0.00002	-0.00010	1.00000	
1545	15.44000	2017.13367	2537.35231	636.16357	6.94419	-0.90227	-0.33686	1.00891	0.99986	-0.00774	0.01492	0.00588	0.99264	0.12099	-0.01575	-0.12089	0.99254		201.13647	101.23126	48.93701	0.01062	0.00104	-0.00108	0.03162	1.00000	-0.00002	-0.00002	0.00002	1.00000	0.00019	0.00002	-0.00019	1.00000	
1546	15.45000	2019.56777	2534.05640	640.78583	6.93665	-0.85186	-0.34251	1.04271	0.99987	-0.00773	0.01404	0.00598	0.99265	0.12086	-0.01487	-0.12076	0.99257		201.18372	101.26133	49.00910	0.00177	-0.00280	0.00126	0.03985	1.00000	0.00002	0.00005	-0.00002	1.00000	0.00003	-0.00005	-0.00003	1.00000	
1547	15.46000	2021.82626	2530.62546	645.25473	6.95703	-1.03120	-0.30225	1.03841	0.99982	-0.00742	0.01723	0.00527	0.99261	0.12122	-0.01800	-0.12111	0.99248		201.18198	101.28900	49.03053	0.01829	-0.00111	-0.00261	0.03776	1.00000	-0.00005	0.00002	0.00005	1.00000	0.00032	-0.00002	-0.00032	1.00000	
1548	15.47000	2023.97989	2527.13448	649.70250	6.94593	-1.04354	-0.35044	1.01943	0.99982	-0.00827	0.01734	0.00612	0.99263	0.12104	-0.01821	-0.12091	0.99250		201.17635	101.25121	49.00646	0.01273	-0.00057	-0.00307	0.02533	1.00000	-0.00005	0.00001	0.00005	1.00000	0.00022	-0.00001	-0.00022	1.00000	
1549	15.48000	2026.10457	2523.54964	654.15960	7.01202	-1.12337	-0.37865	1.04406	0.99979	-0.00895	0.01865	0.00661	0.99248	0.12220	-0.01961	-0.12205	0.99233		201.10882	101.21038	48.90018	0.01391	-0.00734	-0.00157	0.02831	1.00000	-0.00003	0.00013	0.00003	1.00000	0.00024	-0.00013	-0.00024	1.00000	
1550	15.49000	2028.44715	2519.87386	658.63114	7.01330	-0.90850	-0.37517	1.00937	0.99985	-0.00843	0.01494	0.00655	0.99248	0.12220	-0.01586	-0.12208	0.99239		201.08228	101.18286	48.87769	0.00757	0.00418	-0.00268	0.04571	1.00000	-0.00005	-0.00007	0.00005	1.00000	0.00013	0.00007	-0.00013	1.00000	
1551	15.50000	2030.65767	2516.18107	663.08959	6.88515	-0.73047	-0.40430	1.01420	0.99989	-0.00853	0.01181	0.00706	0.99275	0.11997	-0.01275	-0.11987	0.99271		201.11594	101.18477	48.85047	-0.00422	0.00489	-0.00079	0.04761	1.00000	-0.00001	-0.00009	0.00001	1.00000	-0.00007	0.00009	0.00007	1.00000	
1552	15.51000	2033.03722	2512.43666	667.71959	6.95149	-0.82383	-0.41848	1.00043	0.99987	-0.00899	0.01339	0.00730	0.99261	0.12113	-0.01438	-0.12102	0.99255		201.15504	101.22573	48.92405	0.00504	0.00082	-0.00256	0.04176	1.00000	-0.00004	-0.00001	0.00004	1.00000	0.00009	0.00001	-0.00009	1.00000	
1553	15.52000	2035.33450	2508.58284	672.20502	6.97268	-0.62145	-0.36210	1.00476	0.99992	-0.00759	0.01000	0.00632	0.99258	0.12146	-0.01085	-0.12139	0.99255		201.19275	101.27123	49.00740	0.01832	-0.00666	-0.00243	0.02843	1.00000	-0.00004	0.00012	0.00004	1.00000	0.00032	-0.00012	-0.00032	1.00000	
1554	15.53000	2037.58960	2504.67963	676.75091	6.98331	-0.61221	-0.34310	1.01011	0.99992	-0.00724	0.00988	0.00599	0.99256	0.12164	-0.01068	-0.12157	0.99252		201.19636	101.29452	49.03250	0.00955	-0.00127	-0.00023	0.05158	1.00000	-0.00000	0.00002	0.00000	1.00000	0.00017	-0.00002	-0.00017	1.00000	
1555	15.54000	2039.75841	2500.74592	681.16837	6.89563	-0.74989	-0.34912	1.03039	0.99990	-0.00762	0.01226	0.00609	0.99274	0.12014	-0.01309	-0.12005	0.99268		201.14745	101.26874	48.99249	0.00971	0.00340	-0.00700	0.04728	1.00000	-0.00012	-0.00006	0.00012	1.00000	0.00017	0.00006	-0.00017	1.00000	
1556	15.55000	2041.75594	2496.67109	685.46959	6.88866	-0.88331	-0.33410	1.02280	0.99986	-0.00764	0.01461	0.00583	0.99275	0.12003	-0.01542	-0.11993	0.99266		201.10866	101.24461	48.92527	0.01446	0.00320	-0.00345	0.05477	1.00000	-0.00006	-0.00006	0.00006	1.00000	0.00025	0.00006	-0.00025	1.00000	
1557	15.56000	2043.67738	2492.51773	689.68202	6.89845	-0.89715	-0.35354	0.99234	0.99986	-0.00801	0.01480	0.00617	0.99273	0.12020	-0.01566	-0.12010	0.99264		201.08328	101.19511	48.86942	0.01047	-0.00027	-0.00166	0.03282	1.00000	-0.00003	0.00000	0.00003	1.00000	0.00018	-0.00000	-0.00018	1.00000	
1558	15.57000	2045.79826	2488.35215	693.86907	6.86291	-0.54399	-0.42384	0.99088	0.99993	-0.00848	0.00854	0.00740	0.99280	0.11956	-0.00949	-0.11949	0.99279		201.11932	101.19444	48.87932	0.00356	0.00144	0.00119	0.03021	1.00000	0.00002	-0.00003	-0.00002	1.00000	0.00006	0.00003	-0.00006	1.00000	
1559	15.58000	2047.91942	2484.14496	698.13029	6.76540	-0.41838	-0.38695	1.00760	0.99995	-0.00757	0.00646	0.00675	0.99301	0.11785	-0.00730	-0.11780	0.99301		201.15315	101.22208	48.95679	0.01030	-0.00473	0.00058	0.04726	1.00000	0.00001	0.00008	-0.00001	1.00000	0.00018	-0.00008	-0.00018	1.00000	
1560	15.59000	2049.86881	2479.77630	702.38229	6.74153	-0.35743	-0.43953	1.02561	0.99995	-0.00835	0.00529	0.00767	0.99305	0.11743	-0.00624	-0.11739	0.99307		201.19129	101.25672	48.99936	0.00984	-0.00308	-0.00326	0.03518	1.00000	-0.00006	0.00005	0.00006	1.00000	0.00017	-0.00005	-0.00017	1.00000	
