NO_OF_FRAMES	5019
NO_OF_CAMERAS	12
NO_OF_MARKERS	9
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-03-02, 12:21:16.174	703881.88170780
DATA_INCLUDED	3D
MARKER_NAMES	Drone - 1	Drone - 2	Drone - 3	Drone - 4	Drone - 5	Origin - 1	Origin - 2	Origin - 3	Origin - 4
TRAJECTORY_TYPES	Mixed	Mixed	Mixed	Mixed	Measured	Measured	Measured	Measured	Measured
Frame	Time	Drone - 1 X	Drone - 1 Y	Drone - 1 Z	Drone - 2 X	Drone - 2 Y	Drone - 2 Z	Drone - 3 X	Drone - 3 Y	Drone - 3 Z	Drone - 4 X	Drone - 4 Y	Drone - 4 Z	Drone - 5 X	Drone - 5 Y	Drone - 5 Z	Origin - 1 X	Origin - 1 Y	Origin - 1 Z	Origin - 2 X	Origin - 2 Y	Origin - 2 Z	Origin - 3 X	Origin - 3 Y	Origin - 3 Z	Origin - 4 X	Origin - 4 Y	Origin - 4 Z	
3915	39.14000	-292.118	-1163.554	1768.820	-277.777	-1255.231	1767.088	-224.076	-1239.706	1751.119	-213.272	-1166.591	1758.621	-239.819	-1204.015	1795.372	209.469	10.366	48.990	10.563	374.959	48.859	9.971	9.877	48.907	574.428	10.265	48.784
3916	39.15000	-307.781	-1179.728	1767.899	-292.922	-1271.166	1765.945	-239.262	-1255.764	1749.940	-228.590	-1182.618	1757.573	-255.137	-1220.082	1794.221	209.511	10.409	49.027	10.609	375.013	48.873	9.961	9.901	48.932	574.483	10.341	48.802
3917	39.16000	-322.257	-1195.516	1766.298	-307.977	-1287.326	1764.885	-254.467	-1271.845	1748.894	-243.766	-1198.779	1756.228	-270.163	-1236.007	1792.968	209.508	10.432	49.050	10.604	375.015	48.881	9.994	9.918	48.959	574.463	10.340	48.839
3918	39.17000	-337.901	-1211.844	1765.139	-323.156	-1303.405	1763.675	-269.624	-1288.269	1747.533	-259.037	-1214.822	1754.610	-285.451	-1252.031	1791.545	209.507	10.424	48.996	10.585	375.020	48.909	10.029	9.953	48.969	574.508	10.300	48.811
3919	39.18000	-353.258	-1227.911	1764.048	-338.320	-1319.511	1762.356	-285.028	-1304.284	1746.361	-274.371	-1230.973	1753.236	-300.497	-1268.265	1790.306	209.494	10.427	49.011	10.608	375.032	48.889	10.000	9.912	48.943	574.472	10.329	48.849
3920	39.19000	-368.455	-1244.209	1762.535	-353.508	-1335.754	1761.268	-300.444	-1320.599	1744.922	-289.680	-1247.264	1751.700	-315.799	-1284.421	1789.043	209.488	10.410	48.985	10.572	374.967	48.890	9.967	9.900	48.916	574.494	10.341	48.807
3921	39.20000	-384.169	-1260.566	1761.441	-368.587	-1352.036	1759.809	-315.891	-1336.963	1743.421	-304.995	-1263.461	1750.137	-331.030	-1300.741	1787.545	209.456	10.351	48.989	10.557	374.971	48.859	9.977	9.890	48.914	574.393	10.267	48.764
3922	39.21000	-399.322	-1276.655	1759.906	-383.925	-1368.200	1758.588	-331.084	-1353.202	1742.187	-320.379	-1279.828	1748.814	-346.477	-1316.693	1786.236	209.481	10.368	48.994	10.583	374.923	48.817	9.962	9.908	48.911	574.449	10.299	48.780
3923	39.22000	-414.846	-1292.940	1758.374	-399.137	-1384.512	1757.373	-346.450	-1369.536	1741.049	-335.734	-1296.132	1747.405	-361.805	-1332.837	1784.870	209.517	10.406	49.016	10.607	374.976	48.844	9.963	9.879	48.895	574.473	10.313	48.796
3924	39.23000	-430.084	-1309.252	1757.200	-414.302	-1400.833	1756.275	-361.719	-1385.946	1739.683	-350.974	-1312.434	1745.928	-377.062	-1349.155	1783.604	209.523	10.416	49.011	10.586	374.990	48.865	9.996	9.912	48.943	574.493	10.348	48.869
3925	39.24000	-445.476	-1325.432	1756.167	-429.461	-1417.137	1755.021	-377.130	-1402.377	1738.325	-366.267	-1328.846	1744.251	-392.142	-1365.389	1782.240	209.512	10.430	48.996	10.573	374.959	48.913	9.976	9.926	48.962	574.446	10.321	48.824
3926	39.25000	-460.710	-1341.816	1754.536	-444.794	-1433.508	1753.838	-392.516	-1418.759	1737.034	-381.545	-1345.318	1742.710	-407.341	-1381.683	1780.778	209.491	10.388	49.041	10.587	375.018	48.898	9.991	9.898	48.930	574.457	10.352	48.842
3927	39.26000	-476.502	-1358.358	1753.332	-459.839	-1449.951	1752.394	-407.789	-1435.298	1735.346	-397.695	-1361.702	1741.594	-422.873	-1398.123	1779.389	209.457	10.391	48.986	10.547	374.980	48.880	9.957	9.932	48.955	574.433	10.333	48.781
3928	39.27000	-492.167	-1374.726	1751.838	-475.072	-1466.446	1751.147	-423.267	-1451.709	1734.174	-412.323	-1378.116	1739.699	-438.221	-1414.491	1777.886	209.453	10.367	48.956	10.589	374.941	48.847	9.949	9.838	48.914	574.428	10.305	48.824
3929	39.28000	-507.350	-1390.918	1750.344	-490.486	-1482.756	1749.666	-439.268	-1467.705	1734.429	-427.732	-1394.599	1738.041	-453.667	-1430.542	1776.365	209.487	10.405	49.003	10.585	374.996	48.829	9.991	9.897	48.913	574.440	10.343	48.800
3930	39.29000	-522.787	-1407.425	1748.951	-505.776	-1499.054	1748.484	-454.019	-1484.853	1731.573	-442.978	-1411.171	1736.521	-468.760	-1447.140	1775.108	209.508	10.392	49.012	10.585	374.937	48.906	10.000	9.942	48.898	574.482	10.295	48.824
3931	39.30000	-538.190	-1423.876	1747.884	-520.781	-1515.578	1747.330	-469.575	-1501.184	1730.944	-458.281	-1427.581	1735.101	-484.039	-1463.582	1773.782	209.535	10.420	49.007	10.632	375.021	48.895	10.012	9.926	48.945	574.475	10.347	48.863
3932	39.31000	-553.129	-1440.352	1746.227	-536.072	-1532.133	1745.907	-484.601	-1517.950	1728.656	-473.668	-1444.113	1733.575	-499.313	-1480.040	1772.261	209.515	10.418	49.036	10.599	375.049	48.949	10.035	9.931	48.954	574.494	10.356	48.867
3933	39.32000	-568.924	-1456.980	1744.796	-551.377	-1548.515	1744.469	-500.170	-1534.466	1727.252	-488.951	-1460.628	1731.702	-514.605	-1496.399	1770.532	209.468	10.424	49.042	10.593	374.962	48.900	9.993	9.910	48.937	574.476	10.312	48.809
3934	39.33000	-584.736	-1473.370	1743.026	-566.767	-1565.023	1742.824	-515.399	-1551.056	1725.626	-504.359	-1477.261	1730.107	-530.122	-1512.766	1769.027	209.474	10.405	49.049	10.585	374.990	48.848	9.985	9.914	48.929	574.416	10.316	48.787
3935	39.34000	-600.197	-1489.952	1741.599	-581.937	-1581.430	1741.635	-530.844	-1567.565	1724.260	-519.901	-1493.688	1728.275	-545.537	-1529.257	1767.474	209.466	10.369	48.984	10.550	374.949	48.808	9.969	9.875	48.910	574.427	10.283	48.803
3936	39.35000	-615.296	-1506.341	1740.148	-597.239	-1598.086	1740.075	-546.160	-1584.249	1722.728	-535.202	-1510.275	1726.890	-560.607	-1545.691	1766.001	209.475	10.360	48.996	10.579	374.991	48.892	10.006	9.860	48.906	574.484	10.334	48.826
3937	39.36000	-630.708	-1522.888	1738.953	-612.359	-1614.505	1738.864	-561.421	-1600.940	1721.385	-550.432	-1526.781	1725.357	-575.948	-1562.199	1764.569	209.479	10.389	49.008	10.617	374.998	48.926	10.007	9.883	48.945	574.461	10.347	48.841
3938	39.37000	-645.988	-1539.302	1737.428	-627.543	-1630.972	1737.264	-576.716	-1617.554	1719.857	-565.853	-1543.330	1723.998	-591.154	-1578.749	1763.086	209.535	10.387	49.034	10.597	375.038	48.891	10.035	9.856	48.917	574.498	10.314	48.842
3939	39.38000	-661.821	-1555.855	1735.659	-642.779	-1647.516	1735.694	-592.111	-1634.072	1718.186	-581.025	-1559.935	1721.978	-606.594	-1595.103	1761.364	209.495	10.381	49.001	10.610	375.024	48.909	9.986	9.907	48.930	574.476	10.326	48.850
3940	39.39000	-676.971	-1572.443	1734.019	-657.866	-1663.865	1734.342	-608.350	-1650.606	1716.589	-596.393	-1576.276	1719.963	-621.837	-1611.614	1759.600	209.482	10.390	49.023	10.575	375.026	48.917	9.996	9.885	48.922	574.450	10.294	48.807
3941	39.40000	-692.094	-1588.813	1732.253	-673.288	-1680.388	1732.690	-622.791	-1667.221	1715.034	-611.751	-1592.931	1718.573	-637.111	-1627.928	1758.093	209.452	10.348	49.011	10.581	374.962	48.842	9.958	9.864	48.918	574.413	10.284	48.789
3942	39.41000	-707.824	-1605.353	1730.708	-688.547	-1696.926	1731.101	-637.896	-1683.793	1713.455	-627.039	-1609.509	1716.835	-652.454	-1644.346	1756.456	209.470	10.346	48.968	10.563	374.971	48.871	9.993	9.872	48.908	574.384	10.276	48.789
3943	39.42000	-722.887	-1621.599	1729.218	-703.511	-1713.280	1729.711	-653.333	-1700.317	1711.895	-642.171	-1625.978	1715.195	-667.720	-1660.798	1754.999	209.497	10.368	48.989	10.562	374.950	48.892	9.962	9.860	48.881	574.403	10.264	48.822
3944	39.43000	-738.399	-1638.096	1727.818	-718.500	-1729.618	1728.253	-668.646	-1716.778	1710.460	-657.327	-1642.407	1713.361	-682.981	-1677.000	1753.386	209.504	10.350	48.978	10.586	375.001	48.856	10.003	9.905	48.938	574.435	10.295	48.885
3945	39.44000	-751.168	-1654.044	1724.373	-735.472	-1747.875	1721.357	-683.874	-1733.206	1709.003	-672.654	-1658.833	1711.896	-697.965	-1693.181	1751.734	209.494	10.337	49.001	10.623	374.999	48.881	10.030	9.900	48.940	574.464	10.304	48.791
3946	39.45000	-766.084	-1670.523	1722.593	-750.666	-1764.054	1720.115	-699.061	-1749.636	1707.373	-687.886	-1675.167	1709.715	-713.278	-1709.363	1749.883	209.517	10.386	48.972	10.599	375.015	48.881	10.042	9.886	48.933	574.475	10.290	48.834
3947	39.46000	-781.259	-1686.894	1721.124	-765.915	-1780.351	1718.561	-714.246	-1766.098	1705.422	-702.750	-1691.634	1707.814	-728.286	-1725.694	1748.304	209.493	10.376	48.975	10.606	375.026	48.881	9.970	9.893	48.911	574.458	10.261	48.832
3948	39.47000	-796.229	-1702.900	1719.457	-777.810	-1794.436	1722.793	-727.810	-1780.654	1706.462	-718.079	-1707.916	1706.026	-742.885	-1741.840	1746.682	209.499	10.337	49.004	10.612	374.996	48.901	10.003	9.905	48.912	574.453	10.285	48.823
3949	39.48000	-811.385	-1719.129	1717.597	-793.527	-1811.102	1720.205	-743.226	-1796.950	1704.194	-733.159	-1724.182	1704.033	-758.234	-1757.892	1744.771	209.487	10.350	49.046	10.569	375.024	48.894	9.981	9.895	48.919	574.409	10.267	48.847
3950	39.49000	-826.378	-1735.250	1715.651	-807.998	-1826.762	1719.921	-758.058	-1813.103	1703.340	-748.271	-1740.307	1702.074	-773.315	-1773.866	1743.074	209.499	10.339	49.048	10.591	374.934	48.870	10.024	9.847	48.921	574.465	10.295	48.837
3951	39.50000	-841.325	-1751.128	1713.715	-823.680	-1843.342	1717.351	-773.149	-1829.048	1701.086	-763.214	-1756.422	1700.007	-787.537	-1788.907	1741.242	209.515	10.376	48.992	10.564	374.978	48.901	9.983	9.871	48.912	574.462	10.277	48.811
3952	39.51000	-855.586	-1766.384	1711.847	-838.723	-1859.154	1716.008	-788.560	-1844.691	1699.821	-781.244	-1772.792	1700.053	-802.612	-1804.535	1739.238	209.535	10.365	48.969	10.586	374.966	48.829	10.017	9.873	48.908	574.476	10.294	48.810
3953	39.52000	-870.497	-1782.148	1710.081	-853.535	-1875.243	1714.618	-803.009	-1860.888	1697.743	-792.501	-1787.897	1695.838	-817.257	-1820.578	1737.572	209.484	10.375	48.912	10.601	374.976	48.868	10.026	9.884	48.857	574.474	10.298	48.777
3954	39.53000	-885.308	-1798.035	1708.271	-868.624	-1891.035	1713.085	-818.026	-1876.788	1695.940	-807.392	-1803.688	1693.669	-832.009	-1836.304	1735.743	209.504	10.351	48.957	10.624	375.034	48.810	10.031	9.876	48.906	574.447	10.303	48.747
3955	39.54000	-900.094	-1814.010	1706.583	-883.380	-1906.700	1711.850	-832.905	-1892.731	1694.220	-822.229	-1819.629	1691.368	-846.578	-1852.037	1733.897	209.503	10.343	48.954	10.581	374.955	48.818	10.013	9.872	48.889	574.442	10.276	48.769
3956	39.55000	-914.957	-1829.726	1704.694	-898.574	-1922.580	1711.136	-847.846	-1908.642	1693.212	-836.870	-1835.453	1689.711	-861.332	-1867.298	1732.079	209.500	10.386	49.002	10.621	375.038	48.957	9.964	9.887	48.907	574.457	10.284	48.823
3957	39.56000	-929.519	-1844.934	1702.555	-911.993	-1937.535	1710.592	-862.017	-1924.090	1692.186	-851.741	-1851.293	1687.585	-875.791	-1882.635	1730.316	209.524	10.348	48.992	10.553	374.997	48.933	9.993	9.896	48.964	574.437	10.334	48.825
3958	39.57000	-944.344	-1860.666	1700.414	-927.170	-1952.890	1710.145	-877.169	-1939.956	1690.889	-866.324	-1866.824	1684.809	-890.860	-1898.056	1728.156	209.513	10.375	48.980	10.578	374.990	48.896	10.020	9.910	48.920	574.529	10.317	48.813
3959	39.58000	-958.792	-1875.811	1698.753	-941.331	-1968.428	1707.616	-891.454	-1955.155	1688.682	-881.115	-1882.375	1683.206	-904.889	-1913.280	1726.519	209.513	10.359	48.979	10.583	374.970	48.866	10.019	9.883	48.902	574.467	10.313	48.819
3960	39.59000	-973.196	-1891.201	1696.937	-956.252	-1983.618	1707.151	-906.360	-1970.877	1687.425	-895.608	-1898.020	1680.828	-919.255	-1928.468	1724.581	209.501	10.369	48.989	10.580	374.916	48.814	9.983	9.898	48.904	574.469	10.289	48.813
3961	39.60000	-987.691	-1906.450	1694.800	-970.678	-1998.786	1705.993	-920.847	-1986.130	1686.136	-910.690	-1913.413	1679.427	-933.727	-1943.510	1722.566	209.464	10.359	48.947	10.594	374.950	48.835	9.987	9.858	48.908	574.462	10.282	48.772
3962	39.61000	-1002.053	-1921.593	1692.819	-984.868	-2013.859	1704.448	-935.179	-2001.296	1684.163	-924.676	-1928.485	1676.502	-948.105	-1958.436	1720.539	209.489	10.343	48.997	10.581	374.977	48.872	10.002	9.859	48.916	574.472	10.264	48.797
3963	39.62000	-1016.355	-1936.582	1690.857	-999.345	-2028.870	1703.033	-949.682	-2016.438	1682.362	-939.359	-1943.733	1674.368	-962.067	-1973.261	1718.487	209.502	10.358	48.968	10.555	374.934	48.924	9.998	9.894	48.943	574.430	10.260	48.810
3964	39.63000	-1030.541	-1951.299	1688.934	-1013.579	-2043.424	1701.413	-963.924	-2031.315	1680.767	-953.501	-1958.798	1672.636	-976.111	-1987.989	1716.711	209.522	10.353	48.969	10.596	374.969	48.854	9.998	9.929	48.908	574.517	10.311	48.829
3965	39.64000	-1044.731	-1965.968	1686.883	-1027.038	-2057.126	1699.254	-977.882	-2045.834	1678.223	-966.799	-1973.402	1668.710	-990.164	-2002.585	1714.761	209.490	10.389	48.996	10.588	375.000	48.879	9.990	9.885	48.936	574.489	10.317	48.788
3966	39.65000	-1058.830	-1980.797	1684.798	-1041.817	-2072.957	1698.499	-992.242	-2060.815	1677.358	-982.163	-1988.257	1668.518	-1004.416	-2017.133	1712.562	209.514	10.390	48.979	10.591	375.044	48.902	10.024	9.916	48.898	574.486	10.332	48.821
3967	39.66000	-1072.853	-1995.157	1682.705	-1056.068	-2087.579	1697.197	-1006.563	-2075.615	1675.259	-995.592	-2002.900	1664.700	-1018.342	-2031.397	1710.503	209.520	10.372	49.001	10.613	375.058	48.902	9.987	9.922	48.897	574.473	10.304	48.828
3968	39.67000	-1086.741	-2009.383	1680.510	-1070.017	-2101.549	1695.555	-1020.530	-2089.731	1673.992	-1011.010	-2017.547	1664.497	-1031.983	-2045.384	1708.501	209.524	10.351	49.032	10.604	374.988	48.882	9.997	9.916	48.962	574.452	10.312	48.816
3969	39.68000	-1100.560	-2023.458	1678.336	-1084.005	-2115.674	1693.824	-1034.487	-2104.138	1671.497	-1023.469	-2031.605	1660.129	-1045.663	-2059.439	1706.322	209.503	10.370	48.985	10.588	374.959	48.856	9.990	9.913	48.892	574.450	10.329	48.794
3970	39.69000	-1114.230	-2037.780	1676.430	-1097.906	-2129.771	1692.087	-1048.637	-2118.651	1668.728	-1036.583	-2045.857	1655.470	-1059.435	-2073.644	1704.044	209.501	10.329	48.956	10.598	374.970	48.896	9.987	9.842	48.888	574.482	10.303	48.810
3971	39.70000	-1127.963	-2051.507	1674.148	-1111.690	-2143.781	1690.839	-1062.174	-2132.475	1667.752	-1050.913	-2059.957	1655.174	-1072.737	-2087.184	1702.065	209.526	10.362	48.947	10.591	374.967	48.842	9.989	9.890	48.920	574.498	10.296	48.810
3972	39.71000	-1141.519	-2065.094	1671.871	-1124.942	-2157.149	1688.920	-1075.819	-2146.143	1665.209	-1064.297	-2073.711	1651.007	-1086.236	-2100.503	1699.876	209.484	10.348	48.962	10.598	375.038	48.867	10.003	9.903	48.901	574.464	10.340	48.840
3973	39.72000	-1154.946	-2078.705	1669.493	-1137.248	-2169.322	1685.170	-1088.638	-2159.014	1662.605	-1078.176	-2087.342	1650.052	-1099.758	-2113.982	1697.526	209.508	10.412	48.961	10.572	375.024	48.855	9.993	9.889	48.872	574.457	10.300	48.795
3974	39.73000	-1168.234	-2091.958	1667.404	-1151.933	-2183.904	1685.769	-1102.830	-2173.274	1661.564	-1091.274	-2100.954	1646.645	-1112.900	-2127.251	1695.400	209.505	10.388	49.002	10.599	375.013	48.874	10.027	9.896	48.914	574.449	10.268	48.798
3975	39.74000	-1181.475	-2105.356	1665.054	-1166.502	-2196.840	1684.415	-1116.766	-2186.695	1659.979	-1104.775	-2114.172	1644.954	-1126.147	-2140.300	1692.959	209.535	10.352	48.986	10.581	374.965	48.883	9.992	9.884	48.893	574.498	10.269	48.879
3976	39.75000	-1194.431	-2118.041	1662.683	-1178.316	-2209.969	1682.423	-1129.284	-2199.620	1657.704	-1117.728	-2127.439	1641.894	-1139.134	-2153.151	1690.710	209.527	10.371	49.013	10.589	374.945	48.890	10.002	9.927	48.954	574.475	10.324	48.825
3977	39.76000	-1207.856	-2131.102	1660.700	-1190.137	-2222.742	1678.063	-1141.578	-2211.876	1654.229	-1131.062	-2140.270	1639.956	-1151.933	-2165.648	1688.253	209.510	10.417	49.006	10.569	374.993	48.894	10.006	9.902	48.958	574.454	10.267	48.752
3978	39.77000	-1220.452	-2143.629	1657.903	-1205.482	-2234.734	1677.041	-1155.873	-2225.189	1652.390	-1142.852	-2153.040	1636.241	-1164.897	-2178.218	1685.589	209.518	10.333	48.970	10.583	374.961	48.851	9.961	9.907	48.904	574.405	10.261	48.774
3979	39.78000	-1233.490	-2156.068	1657.157	-1217.542	-2246.618	1673.501	-1168.573	-2237.359	1648.708	-1154.875	-2165.648	1633.029	-1177.287	-2190.484	1683.182	209.487	10.329	48.971	10.563	374.980	48.837	9.976	9.884	48.917	574.431	10.277	48.787
3980	39.79000	-1245.672	-2168.138	1653.036	-1231.793	-2259.347	1673.262	-1181.894	-2249.960	1648.093	-1169.458	-2177.856	1631.720	-1189.607	-2202.481	1680.832	209.516	10.374	48.975	10.571	375.022	48.875	9.983	9.887	48.879	574.479	10.258	48.770
3981	39.80000	-1259.391	-2180.833	1652.301	-1244.070	-2271.406	1671.351	-1194.456	-2261.864	1645.619	-1181.659	-2189.919	1629.632	-1202.208	-2214.162	1677.967	209.514	10.404	49.007	10.609	374.950	48.893	10.011	9.955	48.936	574.472	10.262	48.790
3982	39.81000	-1270.539	-2191.806	1647.373	-1250.210	-2281.280	1662.792	-1203.310	-2271.757	1640.086	-1194.486	-2201.821	1626.013	-1214.597	-2225.897	1675.435	209.480	10.368	49.001	10.587	374.976	48.862	9.967	9.889	48.941	574.493	10.271	48.802
3983	39.82000	-1285.058	-2204.610	1648.331	-1259.379	-2291.494	1656.752	-1214.595	-2281.867	1634.531	-1206.855	-2213.390	1622.956	-1226.781	-2237.307	1672.821	209.476	10.351	49.008	10.612	375.018	48.916	9.988	9.891	48.924	574.451	10.307	48.793
3984	39.83000	-1294.213	-2214.324	1640.185	-1267.871	-2302.010	1651.443	-1219.124	-2285.956	1634.062	-1216.727	-2211.754	1629.982	-1238.750	-2248.654	1670.196	209.479	10.387	48.990	10.559	374.967	48.875	9.947	9.914	48.928	574.458	10.275	48.788
3985	39.84000	-1309.554	-2227.349	1643.500	-1285.080	-2314.448	1653.622	-1237.604	-2299.855	1629.921	-1234.307	-2225.895	1623.035	-1250.666	-2259.658	1667.381	209.461	10.367	48.973	10.588	374.986	48.863	9.983	9.890	48.890	574.473	10.309	48.793
3986	39.85000	-1316.531	-2235.613	1633.237	-1296.939	-2325.498	1651.470	-1247.245	-2313.298	1631.381	-1239.637	-2240.150	1620.428	-1262.297	-2270.379	1664.655	209.471	10.353	48.996	10.578	374.998	48.878	9.995	9.888	48.875	574.457	10.305	48.800
3987	39.86000	-1330.173	-2247.485	1633.745	-1310.242	-2336.693	1651.168	-1261.545	-2324.764	1627.681	-1254.612	-2251.762	1615.390	-1273.791	-2280.768	1661.531	209.489	10.418	48.965	10.584	374.962	48.859	10.005	9.908	48.905	574.506	10.339	48.826
3988	39.87000	-1340.292	-2257.247	1628.595	-1320.953	-2346.679	1647.614	-1271.593	-2335.053	1625.801	-1263.979	-2262.163	1613.253	-1285.097	-2291.073	1658.819	209.491	10.383	49.037	10.572	374.992	48.853	10.005	9.936	48.935	574.465	10.296	48.843
3989	39.88000	-1353.265	-2268.273	1628.211	-1331.994	-2356.752	1644.872	-1283.541	-2344.428	1621.597	-1277.551	-2271.227	1610.013	-1296.523	-2301.248	1655.826	209.481	10.380	49.058	10.597	374.987	48.887	9.986	9.882	48.937	574.510	10.287	48.849
3990	39.89000	-1363.575	-2277.833	1623.314	-1344.240	-2367.160	1642.942	-1295.175	-2355.837	1620.114	-1287.593	-2283.116	1606.601	-1307.870	-2311.320	1652.893	209.452	10.362	49.075	10.567	374.958	48.888	10.006	9.885	48.931	574.474	10.289	48.817
3991	39.90000	-1375.215	-2287.731	1621.145	-1355.318	-2376.718	1640.000	-1306.575	-2365.197	1616.486	-1299.542	-2292.390	1603.139	-1318.888	-2320.773	1649.654	209.483	10.415	49.018	10.558	374.987	48.886	9.997	9.903	48.974	574.443	10.276	48.837
3992	39.91000	-1386.812	-2297.364	1618.484	-1366.173	-2386.104	1637.077	-1317.613	-2374.325	1613.348	-1311.127	-2301.449	1600.100	-1329.941	-2330.101	1646.712	209.455	10.365	49.004	10.558	374.939	48.938	9.979	9.949	48.929	574.432	10.323	48.825
3993	39.92000	-1397.061	-2306.513	1615.295	-1376.870	-2395.343	1634.659	-1328.437	-2383.973	1610.501	-1321.622	-2311.271	1596.484	-1340.500	-2339.308	1643.409	209.463	10.405	48.992	10.590	374.996	48.895	9.984	9.921	48.943	574.449	10.310	48.811
3994	39.93000	-1407.712	-2315.555	1612.683	-1388.345	-2404.325	1631.099	-1339.521	-2393.065	1607.005	-1332.291	-2320.302	1593.523	-1350.653	-2348.216	1640.479	209.454	10.399	49.027	10.600	375.023	48.858	9.997	9.911	48.951	574.435	10.330	48.776
3995	39.94000	-1417.916	-2324.199	1608.833	-1398.787	-2412.900	1627.874	-1349.911	-2401.865	1603.693	-1342.543	-2329.219	1589.670	-1360.939	-2356.679	1636.831	209.522	10.384	49.045	10.603	375.001	48.893	9.969	9.900	48.934	574.459	10.278	48.860
3996	39.95000	-1428.569	-2332.819	1605.908	-1409.261	-2421.376	1624.718	-1360.471	-2410.320	1600.318	-1353.261	-2337.649	1586.338	-1371.280	-2365.164	1633.601	209.503	10.375	49.036	10.599	374.988	48.885	9.980	9.901	48.938	574.487	10.297	48.815
3997	39.96000	-1438.677	-2341.069	1602.387	-1419.117	-2429.678	1621.441	-1370.442	-2418.550	1597.058	-1363.363	-2345.888	1582.967	-1381.592	-2373.471	1630.182	209.453	10.405	49.012	10.571	374.968	48.841	10.004	9.910	48.909	574.414	10.286	48.848
3998	39.97000	-1448.911	-2349.093	1599.004	-1429.023	-2437.540	1617.974	-1380.387	-2426.255	1593.442	-1373.619	-2353.573	1579.304	-1391.441	-2381.137	1626.641	209.460	10.379	48.983	10.576	374.955	48.837	9.962	9.911	48.933	574.431	10.282	48.758
3999	39.98000	-1458.680	-2356.846	1595.695	-1438.904	-2445.267	1614.682	-1390.402	-2434.172	1590.091	-1383.498	-2361.503	1575.948	-1401.616	-2389.158	1623.201	209.466	10.403	48.994	10.568	374.993	48.881	9.955	9.866	48.952	574.427	10.306	48.817
4000	39.99000	-1468.165	-2364.366	1591.996	-1448.682	-2452.854	1611.292	-1399.905	-2441.792	1587.031	-1392.804	-2369.162	1572.782	-1411.124	-2396.599	1620.023	209.491	10.416	49.021	10.577	374.985	48.872	9.987	9.928	48.886	574.443	10.318	48.843
4001	40.00000	-1477.889	-2371.743	1588.799	-1457.720	-2459.918	1607.808	-1409.208	-2448.715	1583.136	-1402.623	-2376.035	1568.901	-1420.279	-2403.676	1616.321	209.502	10.410	48.985	10.574	375.045	48.903	10.007	9.970	48.952	574.458	10.356	48.859
4002	40.01000	-1486.703	-2378.417	1584.911	-1466.750	-2466.856	1604.004	-1418.210	-2455.675	1579.655	-1411.373	-2382.984	1565.591	-1429.730	-2410.799	1612.725	209.495	10.413	49.004	10.579	375.075	48.917	9.965	9.953	48.958	574.505	10.321	48.878
4003	40.02000	-1496.008	-2385.392	1581.328	-1475.790	-2473.383	1600.145	-1427.316	-2462.267	1575.719	-1420.715	-2389.534	1561.763	-1438.821	-2417.529	1608.923	209.460	10.401	49.027	10.591	375.011	48.925	9.995	9.937	48.927	574.446	10.327	48.802
4004	40.03000	-1505.171	-2391.773	1577.850	-1485.069	-2480.196	1596.709	-1436.648	-2468.967	1572.043	-1429.939	-2396.262	1557.993	-1447.839	-2424.081	1605.273	209.492	10.373	48.992	10.579	374.983	48.900	9.971	9.910	48.918	574.471	10.300	48.806
4005	40.04000	-1513.601	-2397.994	1572.790	-1493.643	-2486.329	1592.426	-1444.940	-2475.230	1568.496	-1438.047	-2402.581	1554.246	-1456.866	-2430.347	1601.293	209.454	10.369	48.990	10.581	374.942	48.863	9.962	9.866	48.918	574.419	10.271	48.767
4006	40.05000	-1522.733	-2404.174	1569.534	-1502.042	-2492.151	1587.868	-1453.427	-2480.635	1564.038	-1447.111	-2407.747	1550.775	-1465.480	-2436.382	1597.542	209.441	10.318	48.989	10.559	374.917	48.850	9.977	9.889	48.903	574.411	10.264	48.806
4007	40.06000	-1530.975	-2409.815	1565.021	-1510.480	-2497.743	1583.910	-1461.773	-2486.421	1560.272	-1455.285	-2413.607	1546.689	-1474.036	-2442.032	1593.461	209.431	10.326	48.993	10.585	374.963	48.895	9.968	9.878	48.924	574.398	10.313	48.836
4008	40.07000	-1538.560	-2415.038	1560.834	-1518.354	-2503.162	1579.823	-1469.471	-2491.823	1556.613	-1462.747	-2419.003	1543.182	-1482.059	-2447.471	1589.705	209.483	10.393	49.015	10.629	375.029	48.850	10.016	9.950	48.974	574.474	10.337	48.856
4009	40.08000	-1547.633	-2420.755	1558.639	-1525.998	-2508.492	1575.399	-1477.692	-2496.281	1551.389	-1472.206	-2423.138	1539.203	-1490.005	-2452.690	1585.630	209.484	10.424	49.000	10.604	375.027	48.892	10.048	9.932	48.961	574.463	10.293	48.873
4010	40.09000	-1553.994	-2424.875	1551.269	-1534.089	-2513.462	1571.001	-1484.830	-2502.103	1548.864	-1477.668	-2429.303	1535.545	-1498.211	-2457.917	1581.602	209.506	10.399	49.018	10.569	375.023	48.916	9.967	9.870	48.888	574.473	10.320	48.815
4011	40.10000	-1561.875	-2429.838	1547.137	-1541.566	-2518.064	1566.219	-1492.295	-2506.507	1544.494	-1485.466	-2433.559	1531.834	-1506.241	-2462.806	1577.480	209.509	10.392	49.010	10.576	375.039	48.906	9.992	9.969	48.903	574.472	10.360	48.802
