NO_OF_FRAMES	2516
NO_OF_CAMERAS	12
NO_OF_BODIES	2
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-03-02, 12:43:11.835	705197.54193160
DATA_INCLUDED	6D
BODY_NAMES	Drone	Origin
BODY_FILTERS	No filter	No filter
TRANSLATION_ORIGIN	Global	Global	
ROTATION_ORIGIN	Global	Global	
Frame	Time	Drone X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]		Origin X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
4947	49.46000	-2275.57931	3039.55027	490.53864	13.51355	21.75934	-24.10267	2.88303	0.84778	-0.31799	-0.42445	0.37928	0.92292	0.06611	0.37071	-0.21703	0.90304		201.07519	101.33485	48.81750	-0.02571	0.01956	0.02537	0.06754	1.00000	0.00044	-0.00034	-0.00044	1.00000	-0.00045	0.00034	0.00045	1.00000	
4948	49.47000	-2276.80878	3033.41756	492.86213	13.29221	21.87273	-24.19594	2.85409	0.84649	-0.32075	-0.42495	0.38035	0.92282	0.06112	0.37255	-0.21337	0.90315		201.07661	101.35664	48.83975	-0.01824	0.01754	0.02561	0.07503	1.00000	0.00045	-0.00031	-0.00045	1.00000	-0.00032	0.00031	0.00032	1.00000	
4949	49.48000	-2277.96507	3027.34616	495.20856	13.43821	21.97376	-24.19153	2.89316	0.84592	-0.31925	-0.42721	0.38002	0.92284	0.06285	0.37418	-0.21551	0.90197		201.10308	101.37821	48.83814	-0.01210	0.01988	0.02947	0.08097	1.00000	0.00051	-0.00035	-0.00051	1.00000	-0.00021	0.00035	0.00021	1.00000	
4950	49.49000	-2279.17957	3021.35153	497.49276	13.27681	22.01223	-24.15642	2.89362	0.84592	-0.31975	-0.42682	0.37940	0.92327	0.06026	0.37480	-0.21291	0.90232		201.09999	101.35887	48.82355	-0.01565	0.01940	0.02673	0.06656	1.00000	0.00047	-0.00034	-0.00047	1.00000	-0.00027	0.00034	0.00027	1.00000	
4951	49.50000	-2280.33527	3015.26187	499.98973	13.13215	22.02699	-24.16959	2.87101	0.84574	-0.32099	-0.42624	0.37955	0.92337	0.05774	0.37504	-0.21061	0.90276		201.08799	101.37513	48.82540	-0.02006	0.01729	0.02871	0.07236	1.00000	0.00050	-0.00030	-0.00050	1.00000	-0.00035	0.00030	0.00035	1.00000	
4952	49.51000	-2281.44012	3009.40410	502.45377	12.96772	22.09941	-24.20579	2.84374	0.84507	-0.32256	-0.42639	0.37989	0.92343	0.05435	0.37621	-0.20792	0.90290		201.06437	101.35760	48.81608	-0.01391	0.02264	0.02626	0.08313	1.00000	0.00046	-0.00040	-0.00046	1.00000	-0.00024	0.00040	0.00024	1.00000	
4953	49.52000	-2282.42175	3003.51852	504.75464	12.84663	22.27815	-24.29367	2.82277	0.84341	-0.32429	-0.42836	0.38070	0.92331	0.05059	0.37910	-0.20575	0.90219		201.07350	101.35294	48.80533	-0.01661	0.01961	0.02670	0.06284	1.00000	0.00047	-0.00034	-0.00047	1.00000	-0.00029	0.00034	0.00029	1.00000	
4954	49.53000	-2283.41551	2997.76573	507.18573	12.64389	22.45554	-24.41642	2.80665	0.84152	-0.32721	-0.42985	0.38202	0.92304	0.04525	0.38197	-0.20229	0.90176		201.07061	101.35973	48.82779	-0.01608	0.01712	0.02541	0.07979	1.00000	0.00044	-0.00030	-0.00044	1.00000	-0.00028	0.00030	0.00028	1.00000	
4955	49.54000	-2284.40969	2992.14686	509.56774	12.66810	22.63302	-24.50533	2.82818	0.83985	-0.32789	-0.43260	0.38284	0.92278	0.04382	0.38483	-0.20241	0.90052		201.08286	101.35256	48.80400	-0.01894	0.02067	0.02734	0.07974	1.00000	0.00048	-0.00036	-0.00048	1.00000	-0.00033	0.00036	0.00033	1.00000	
4956	49.55000	-2285.30779	2986.44116	511.88013	12.52668	22.65768	-24.44563	2.76380	0.84010	-0.32792	-0.43210	0.38189	0.92326	0.04183	0.38522	-0.20015	0.90086		201.08648	101.34748	48.83354	-0.02054	0.02135	0.02573	0.05357	1.00000	0.00045	-0.00037	-0.00045	1.00000	-0.00036	0.00037	0.00036	1.00000	
4957	49.56000	-2286.18702	2980.89137	514.39693	12.49069	22.76986	-24.42795	2.75713	0.83953	-0.32755	-0.43349	0.38132	0.92355	0.04065	0.38703	-0.19943	0.90024		201.09972	101.35763	48.85145	-0.00868	0.01673	0.02356	0.06460	1.00000	0.00041	-0.00029	-0.00041	1.00000	-0.00015	0.00029	0.00015	1.00000	
4958	49.57000	-2287.04777	2975.41109	516.76872	12.34402	22.81130	-24.41818	2.80265	0.83934	-0.32837	-0.43323	0.38106	0.92377	0.03809	0.38770	-0.19706	0.90048		201.09285	101.36645	48.83401	-0.00663	0.01246	0.02877	0.07171	1.00000	0.00050	-0.00022	-0.00050	1.00000	-0.00012	0.00022	0.00012	1.00000	
4959	49.58000	-2287.89699	2970.08875	519.31816	12.31905	22.84040	-24.45956	2.81585	0.83888	-0.32913	-0.43353	0.38158	0.92359	0.03719	0.38817	-0.19663	0.90037		201.06739	101.38219	48.84276	-0.02221	0.01927	0.02756	0.06516	1.00000	0.00048	-0.00034	-0.00048	1.00000	-0.00039	0.00034	0.00039	1.00000	
4960	49.59000	-2288.64085	2964.77669	521.79257	12.25425	22.88502	-24.46499	2.81676	0.83857	-0.32957	-0.43380	0.38154	0.92366	0.03581	0.38888	-0.19554	0.90030		201.04160	101.34940	48.79914	-0.01660	0.01893	0.02669	0.08051	1.00000	0.00047	-0.00033	-0.00047	1.00000	-0.00029	0.00033	0.00029	1.00000	
4961	49.60000	-2289.27521	2959.50868	524.28834	12.21391	23.01776	-24.52527	2.84619	0.83735	-0.33044	-0.43550	0.38205	0.92352	0.03384	0.39102	-0.19472	0.89955		201.09918	101.33931	48.78887	-0.01993	0.01818	0.02685	0.07177	1.00000	0.00047	-0.00032	-0.00047	1.00000	-0.00035	0.00032	0.00035	1.00000	
4962	49.61000	-2289.83538	2954.35388	526.73312	12.12815	23.16438	-24.60575	2.84948	0.83590	-0.33194	-0.43715	0.38280	0.92331	0.03089	0.39337	-0.19316	0.89886		201.08861	101.35090	48.81851	-0.01310	0.01508	0.02684	0.07124	1.00000	0.00047	-0.00026	-0.00047	1.00000	-0.00023	0.00026	0.00023	1.00000	
4963	49.62000	-2290.39994	2949.29101	529.20569	12.03811	23.37205	-24.70370	2.84236	0.83394	-0.33357	-0.43963	0.38363	0.92308	0.02733	0.39670	-0.19145	0.89776		201.09148	101.33793	48.80651	-0.01276	0.01855	0.02737	0.07466	1.00000	0.00048	-0.00032	-0.00048	1.00000	-0.00022	0.00032	0.00022	1.00000	
4964	49.63000	-2290.95135	2944.22767	531.60587	12.03114	23.24164	-24.57778	2.80576	0.83560	-0.33199	-0.43767	0.38218	0.92363	0.02903	0.39461	-0.19153	0.89867		201.09289	101.36338	48.85917	-0.01487	0.01723	0.02742	0.07687	1.00000	0.00048	-0.00030	-0.00048	1.00000	-0.00026	0.00030	0.00026	1.00000	
4965	49.64000	-2291.45630	2939.32807	534.13824	12.08085	23.25263	-24.58839	2.81559	0.83546	-0.33175	-0.43812	0.38230	0.92356	0.02968	0.39479	-0.19229	0.89843		201.09338	101.38485	48.83247	-0.01695	0.02231	0.02721	0.06308	1.00000	0.00047	-0.00039	-0.00047	1.00000	-0.00030	0.00039	0.00030	1.00000	
4966	49.65000	-2291.89394	2934.54517	536.66140	12.12836	23.34184	-24.66022	2.82941	0.83442	-0.33227	-0.43971	0.38309	0.92325	0.02932	0.39622	-0.19291	0.89766		201.07711	101.37473	48.80993	-0.01270	0.01993	0.02722	0.08154	1.00000	0.00047	-0.00035	-0.00048	1.00000	-0.00022	0.00035	0.00022	1.00000	
4967	49.66000	-2292.25451	2929.82476	539.17093	12.02561	23.51921	-24.72988	2.84552	0.83284	-0.33364	-0.44167	0.38359	0.92314	0.02596	0.39906	-0.19104	0.89680		201.06533	101.36082	48.80469	-0.01890	0.02441	0.02846	0.07872	1.00000	0.00050	-0.00043	-0.00050	1.00000	-0.00033	0.00043	0.00033	1.00000	
4968	49.67000	-2292.55205	2925.13647	541.72898	12.10956	23.66194	-24.77158	2.82417	0.83165	-0.33323	-0.44420	0.38378	0.92306	0.02606	0.40134	-0.19215	0.89555		201.07764	101.36134	48.83042	-0.01337	0.01818	0.02300	0.08277	1.00000	0.00040	-0.00032	-0.00040	1.00000	-0.00023	0.00032	0.00023	1.00000	
4969	49.68000	-2292.77016	2920.55065	544.33715	11.98146	23.73103	-24.82797	2.81459	0.83083	-0.33492	-0.44446	0.38439	0.92288	0.02310	0.40244	-0.19004	0.89550		201.06559	101.36199	48.84060	-0.01335	0.01596	0.02425	0.08900	1.00000	0.00042	-0.00028	-0.00042	1.00000	-0.00023	0.00028	0.00023	1.00000	
4970	49.69000	-2292.88446	2915.93203	546.77990	11.87170	23.92030	-24.90909	2.81668	0.82908	-0.33652	-0.44653	0.38500	0.92271	0.01946	0.40547	-0.18805	0.89456		201.08679	101.36064	48.82314	-0.00932	0.01621	0.02577	0.07266	1.00000	0.00045	-0.00028	-0.00045	1.00000	-0.00016	0.00028	0.00016	1.00000	
4971	49.70000	-2293.01983	2911.51030	549.24678	11.98078	23.80644	-24.82595	2.79396	0.83036	-0.33467	-0.44552	0.38414	0.92300	0.02261	0.40365	-0.18992	0.89499		201.07656	101.35332	48.82058	-0.01254	0.01620	0.02371	0.06304	1.00000	0.00041	-0.00028	-0.00041	1.00000	-0.00022	0.00028	0.00022	1.00000	
4972	49.71000	-2293.09638	2907.08869	551.72174	12.05643	23.84069	-24.87132	2.80282	0.82984	-0.33471	-0.44647	0.38469	0.92275	0.02326	0.40419	-0.19105	0.89450		201.06882	101.35288	48.82424	-0.02114	0.02044	0.02688	0.08078	1.00000	0.00047	-0.00036	-0.00047	1.00000	-0.00037	0.00036	0.00037	1.00000	
4973	49.72000	-2293.10779	2902.80591	554.25978	12.18792	23.88495	-24.90388	2.81766	0.82934	-0.33407	-0.44788	0.38503	0.92257	0.02483	0.40490	-0.19304	0.89375		201.06461	101.35313	48.77524	-0.02058	0.02739	0.02698	0.07340	1.00000	0.00047	-0.00048	-0.00047	1.00000	-0.00036	0.00048	0.00036	1.00000	
4974	49.73000	-2293.05278	2898.72513	556.97817	12.20918	24.04269	-24.94335	2.89396	0.82806	-0.33406	-0.45025	0.38513	0.92255	0.02382	0.40742	-0.19313	0.89259		201.06486	101.35192	48.82539	-0.01619	0.01843	0.02583	0.07348	1.00000	0.00045	-0.00032	-0.00045	1.00000	-0.00028	0.00032	0.00028	1.00000	
4975	49.74000	-2292.97953	2894.64374	559.53618	12.11355	24.20513	-25.04632	2.82610	0.82632	-0.33598	-0.45202	0.38613	0.92222	0.02041	0.41000	-0.19140	0.89177		201.08146	101.38036	48.85301	-0.01559	0.01825	0.02258	0.07113	1.00000	0.00039	-0.00032	-0.00039	1.00000	-0.00027	0.00032	0.00027	1.00000	
4976	49.75000	-2292.72307	2890.53204	562.05888	12.09754	24.22946	-25.05402	2.85929	0.82611	-0.33615	-0.45227	0.38617	0.92221	0.01993	0.41039	-0.19111	0.89166		201.08625	101.38121	48.82410	-0.02177	0.02535	0.02517	0.07551	1.00000	0.00044	-0.00044	-0.00044	1.00000	-0.00038	0.00044	0.00038	1.00000	
4977	49.76000	-2292.42991	2886.57685	564.57920	12.26312	24.19865	-25.08624	2.80896	0.82609	-0.33546	-0.45282	0.38673	0.92192	0.02254	0.40990	-0.19374	0.89132		201.09918	101.37369	48.82638	-0.01051	0.01802	0.02637	0.07077	1.00000	0.00046	-0.00031	-0.00046	1.00000	-0.00018	0.00031	0.00018	1.00000	
4978	49.77000	-2292.09896	2882.57995	567.09134	12.23969	24.36186	-25.08894	2.76115	0.82501	-0.33519	-0.45498	0.38627	0.92215	0.02107	0.41250	-0.19312	0.89025		201.07191	101.36365	48.83049	-0.01828	0.02216	0.03010	0.08035	1.00000	0.00053	-0.00039	-0.00053	1.00000	-0.00032	0.00039	0.00032	1.00000	
4979	49.78000	-2291.77827	2878.78238	569.70384	12.44810	24.24835	-25.05183	2.81558	0.82600	-0.33328	-0.45458	0.38608	0.92211	0.02546	0.41069	-0.19654	0.89034		201.05427	101.35411	48.81747	-0.01353	0.01679	0.02338	0.06989	1.00000	0.00041	-0.00029	-0.00041	1.00000	-0.00024	0.00029	0.00024	1.00000	
4980	49.79000	-2291.30241	2875.03198	572.19466	12.59501	24.28428	-25.10616	2.83950	0.82540	-0.33288	-0.45597	0.38675	0.92178	0.02716	0.41126	-0.19876	0.88958		201.07713	101.35668	48.81393	-0.01666	0.02169	0.02865	0.06846	1.00000	0.00050	-0.00038	-0.00050	1.00000	-0.00029	0.00038	0.00029	1.00000	
4981	49.80000	-2290.80578	2871.30316	574.62223	12.59526	24.27250	-25.10178	2.82751	0.82551	-0.33284	-0.45580	0.38673	0.92179	0.02727	0.41108	-0.19879	0.88966		201.08519	101.37081	48.82203	-0.02217	0.01539	0.03124	0.06897	1.00000	0.00055	-0.00027	-0.00055	1.00000	-0.00039	0.00027	0.00039	1.00000	
4982	49.81000	-2290.21226	2867.71582	577.12673	12.47550	24.39014	-25.12949	2.80753	0.82455	-0.33388	-0.45677	0.38677	0.92186	0.02435	0.41295	-0.19674	0.88925		201.08409	101.34098	48.82535	-0.01689	0.01707	0.02592	0.06585	1.00000	0.00045	-0.00030	-0.00045	1.00000	-0.00029	0.00030	0.00029	1.00000	
4983	49.82000	-2289.58456	2864.25193	579.82698	12.62475	24.35713	-25.13708	2.81452	0.82472	-0.33291	-0.45718	0.38698	0.92170	0.02691	0.41242	-0.19911	0.88897		201.07134	101.35742	48.84219	-0.00882	0.02210	0.02729	0.07883	1.00000	0.00048	-0.00039	-0.00048	1.00000	-0.00015	0.00039	0.00015	1.00000	
4984	49.83000	-2288.84222	2860.75454	582.41871	12.69984	24.38786	-25.08839	2.85978	0.82484	-0.33143	-0.45802	0.38618	0.92199	0.02830	0.41291	-0.20023	0.88849		201.08748	101.34978	48.83298	-0.01332	0.01068	0.02440	0.07641	1.00000	0.00043	-0.00019	-0.00043	1.00000	-0.00023	0.00019	0.00023	1.00000	
4985	49.84000	-2288.08248	2857.25737	584.77309	12.82003	24.53862	-25.19464	2.78717	0.82314	-0.33170	-0.46089	0.38725	0.92154	0.02839	0.41531	-0.20185	0.88700		201.05271	101.36962	48.83001	-0.01420	0.02238	0.02615	0.07885	1.00000	0.00046	-0.00039	-0.00046	1.00000	-0.00025	0.00039	0.00025	1.00000	
4986	49.85000	-2287.16357	2853.89221	587.29082	12.99056	24.36465	-25.17896	2.82310	0.82438	-0.33063	-0.45943	0.38756	0.92128	0.03241	0.41254	-0.20477	0.88762		201.06103	101.37998	48.83104	-0.01153	0.01977	0.02253	0.07719	1.00000	0.00039	-0.00035	-0.00039	1.00000	-0.00020	0.00035	0.00020	1.00000	
4987	49.86000	-2286.24746	2850.62864	589.86705	13.00295	24.46316	-25.20197	2.84502	0.82359	-0.33059	-0.46089	0.38758	0.92129	0.03177	0.41411	-0.20480	0.88689		201.09324	101.36484	48.83789	-0.01874	0.02160	0.02870	0.06899	1.00000	0.00050	-0.00038	-0.00050	1.00000	-0.00033	0.00038	0.00033	1.00000	
4988	49.87000	-2285.25474	2847.45974	592.47337	13.10234	24.45226	-25.16521	2.88898	0.82391	-0.32923	-0.46129	0.38709	0.92142	0.03374	0.41393	-0.20636	0.88661		201.08742	101.37252	48.81479	-0.01123	0.02347	0.02487	0.06496	1.00000	0.00043	-0.00041	-0.00043	1.00000	-0.00020	0.00041	0.00020	1.00000	
4989	49.88000	-2284.17321	2844.25682	594.81335	13.21043	24.44175	-25.19167	2.83161	0.82379	-0.32882	-0.46178	0.38750	0.92119	0.03533	0.41377	-0.20805	0.88629		201.09855	101.35161	48.81947	-0.01536	0.01925	0.02872	0.07485	1.00000	0.00050	-0.00034	-0.00050	1.00000	-0.00027	0.00034	0.00027	1.00000	
4990	49.89000	-2283.05102	2841.15913	597.41126	13.28270	24.42896	-25.18378	2.83730	0.82393	-0.32815	-0.46201	0.38743	0.92117	0.03664	0.41356	-0.20919	0.88612		201.08722	101.33295	48.81072	-0.02201	0.02746	0.02834	0.07788	1.00000	0.00049	-0.00048	-0.00049	1.00000	-0.00038	0.00048	0.00038	1.00000	
4991	49.90000	-2281.86873	2838.15029	600.01663	13.24055	24.41828	-25.16908	2.83411	0.82410	-0.32829	-0.46161	0.38725	0.92127	0.03615	0.41340	-0.20855	0.88635		201.09381	101.37964	48.82747	-0.01556	0.02348	0.02371	0.06566	1.00000	0.00041	-0.00041	-0.00041	1.00000	-0.00027	0.00041	0.00027	1.00000	
4992	49.91000	-2280.61049	2835.14155	602.53112	13.43118	24.45849	-25.16390	2.82883	0.82387	-0.32654	-0.46326	0.38705	0.92123	0.03900	0.41403	-0.21143	0.88537		201.08410	101.35797	48.82171	-0.01399	0.01835	0.02990	0.07561	1.00000	0.00052	-0.00032	-0.00052	1.00000	-0.00024	0.00032	0.00024	1.00000	
4993	49.92000	-2279.20445	2832.18172	605.08200	13.41653	24.47656	-25.21978	2.80344	0.82338	-0.32749	-0.46346	0.38780	0.92095	0.03819	0.41432	-0.21118	0.88529		201.08071	101.37094	48.85358	-0.01730	0.01662	0.02618	0.07190	1.00000	0.00046	-0.00029	-0.00046	1.00000	-0.00030	0.00029	0.00030	1.00000	
4994	49.93000	-2277.78826	2829.34432	607.65941	13.66722	24.72644	-25.33082	2.86062	0.82098	-0.32640	-0.46846	0.38862	0.92054	0.03967	0.41829	-0.21462	0.88260		201.06210	101.36725	48.84126	-0.01092	0.01715	0.02651	0.06828	1.00000	0.00046	-0.00030	-0.00046	1.00000	-0.00019	0.00030	0.00019	1.00000	
4995	49.94000	-2276.25857	2826.58392	610.16676	13.65052	24.79030	-25.40986	2.83155	0.82002	-0.32759	-0.46930	0.38955	0.92021	0.03833	0.41930	-0.21425	0.88220		201.06587	101.37394	48.83769	-0.02311	0.02145	0.02701	0.07629	1.00000	0.00047	-0.00037	-0.00047	1.00000	-0.00040	0.00037	0.00040	1.00000	
4996	49.95000	-2274.68989	2823.77031	612.60178	13.80862	24.65678	-25.37349	2.82362	0.82115	-0.32616	-0.46832	0.38945	0.92009	0.04205	0.41718	-0.21692	0.88256		201.03870	101.37527	48.80835	-0.01532	0.02633	0.02624	0.08638	1.00000	0.00046	-0.00046	-0.00046	1.00000	-0.00027	0.00046	0.00027	1.00000	
4997	49.96000	-2273.05243	2821.02873	615.18438	13.81901	24.75208	-25.31879	2.83463	0.82090	-0.32488	-0.46967	0.38836	0.92055	0.04204	0.41869	-0.21691	0.88184		201.04383	101.35249	48.78087	-0.01554	0.02629	0.02910	0.07915	1.00000	0.00051	-0.00046	-0.00051	1.00000	-0.00027	0.00046	0.00027	1.00000	
4998	49.97000	-2271.32932	2818.36202	617.69461	13.78050	24.74645	-25.27544	2.81645	0.82123	-0.32451	-0.46934	0.38776	0.92081	0.04181	0.41860	-0.21633	0.88203		201.07967	101.34426	48.81498	-0.01818	0.01916	0.02979	0.07701	1.00000	0.00052	-0.00033	-0.00052	1.00000	-0.00032	0.00033	0.00032	1.00000	
4999	49.98000	-2269.55071	2815.76460	620.18987	13.81297	24.63373	-25.21156	2.79926	0.82240	-0.32361	-0.46790	0.38720	0.92097	0.04360	0.41682	-0.21702	0.88270		201.09739	101.35561	48.82918	-0.01322	0.01903	0.02640	0.07642	1.00000	0.00046	-0.00033	-0.00046	1.00000	-0.00023	0.00033	0.00023	1.00000	
5000	49.99000	-2267.77390	2813.26233	622.82397	13.81341	24.67878	-25.27328	2.84112	0.82169	-0.32444	-0.46858	0.38794	0.92069	0.04280	0.41753	-0.21695	0.88238		201.06796	101.35323	48.85078	-0.01850	0.02120	0.02441	0.06650	1.00000	0.00043	-0.00037	-0.00043	1.00000	-0.00032	0.00037	0.00032	1.00000	
5001	50.00000	-2265.83045	2810.79220	625.39164	13.95555	24.62792	-25.28955	2.81085	0.82191	-0.32371	-0.46869	0.38833	0.92041	0.04529	0.41672	-0.21923	0.88220		201.09110	101.37152	48.83733	-0.01659	0.01847	0.02741	0.07077	1.00000	0.00048	-0.00032	-0.00048	1.00000	-0.00029	0.00032	0.00029	1.00000	
5002	50.01000	-2263.75370	2808.35962	627.88951	14.01480	24.87289	-25.36129	2.83164	0.81981	-0.32353	-0.47249	0.38859	0.92036	0.04404	0.42061	-0.21971	0.88024		201.07312	101.38083	48.81901	-0.01172	0.02210	0.02429	0.06760	1.00000	0.00042	-0.00039	-0.00042	1.00000	-0.00020	0.00039	0.00020	1.00000	
5003	50.02000	-2261.66121	2805.97877	630.51626	13.97145	25.04606	-25.50078	2.83194	0.81771	-0.32553	-0.47474	0.39004	0.91988	0.04105	0.42335	-0.21874	0.87917		201.07201	101.38132	48.82310	-0.01870	0.02316	0.02114	0.06859	1.00000	0.00037	-0.00040	-0.00037	1.00000	-0.00033	0.00040	0.00033	1.00000	
5004	50.03000	-2259.50698	2803.61682	632.95725	14.09733	24.91326	-25.43833	2.81295	0.81902	-0.32395	-0.47357	0.38957	0.91992	0.04446	0.42125	-0.22090	0.87963		201.06094	101.35648	48.81802	-0.01437	0.01676	0.02664	0.07856	1.00000	0.00046	-0.00029	-0.00046	1.00000	-0.00025	0.00029	0.00025	1.00000	
5005	50.04000	-2257.29094	2801.24990	635.54239	14.10190	24.89198	-25.43708	2.83038	0.81917	-0.32396	-0.47330	0.38962	0.91989	0.04469	0.42091	-0.22101	0.87977		201.05884	101.34281	48.84583	-0.00942	0.01084	0.02623	0.06291	1.00000	0.00046	-0.00019	-0.00046	1.00000	-0.00016	0.00019	0.00016	1.00000	
5006	50.05000	-2254.94491	2798.98664	638.04273	14.23966	24.73358	-25.35846	2.81709	0.82075	-0.32212	-0.47182	0.38899	0.91996	0.04859	0.41840	-0.22341	0.88036		201.06177	101.36773	48.82858	-0.01030	0.01713	0.02414	0.06537	1.00000	0.00042	-0.00030	-0.00042	1.00000	-0.00018	0.00030	0.00018	1.00000	
5007	50.06000	-2252.65167	2796.76999	640.67666	14.25804	24.85070	-25.40100	2.80650	0.81969	-0.32224	-0.47358	0.38923	0.91990	0.04776	0.42026	-0.22348	0.87945		201.08714	101.34897	48.79390	-0.02362	0.02263	0.02592	0.08181	1.00000	0.00045	-0.00040	-0.00045	1.00000	-0.00041	0.00039	0.00041	1.00000	
5008	50.07000	-2250.21229	2794.63619	643.05789	14.38176	24.75699	-25.33169	2.81029	0.82078	-0.32044	-0.47291	0.38853	0.92003	0.05094	0.41877	-0.22555	0.87963		201.08040	101.34116	48.80757	-0.02086	0.02783	0.02683	0.06564	1.00000	0.00047	-0.00049	-0.00047	1.00000	-0.00036	0.00049	0.00036	1.00000	
5009	50.08000	-2247.75539	2792.55256	645.77874	14.35291	24.83698	-25.38538	2.78790	0.81988	-0.32125	-0.47391	0.38905	0.91988	0.04951	0.42004	-0.22497	0.87918		201.06947	101.35035	48.80341	-0.01620	0.02459	0.02729	0.07477	1.00000	0.00048	-0.00043	-0.00048	1.00000	-0.00028	0.00043	0.00028	1.00000	
5010	50.09000	-2245.13662	2790.49889	648.32630	14.25422	24.83558	-25.40432	2.81655	0.81976	-0.32238	-0.47335	0.38933	0.91986	0.04777	0.42002	-0.22345	0.87958		201.07329	101.36257	48.83295	-0.01394	0.02280	0.02324	0.06937	1.00000	0.00041	-0.00040	-0.00041	1.00000	-0.00024	0.00040	0.00024	1.00000	
5011	50.10000	-2242.48067	2788.47236	650.89857	14.22492	24.89525	-25.38388	2.84224	0.81951	-0.32208	-0.47400	0.38885	0.92010	0.04708	0.42096	-0.22290	0.87927		201.05960	101.38008	48.82925	-0.02313	0.02629	0.02568	0.07200	1.00000	0.00045	-0.00046	-0.00045	1.00000	-0.00040	0.00046	0.00040	1.00000	
5012	50.11000	-2239.73067	2786.47826	653.53179	14.26183	24.91876	-25.45756	2.85965	0.81885	-0.32288	-0.47459	0.38983	0.91969	0.04691	0.42133	-0.22342	0.87896		201.06867	101.35637	48.85287	-0.01013	0.01231	0.02662	0.07465	1.00000	0.00046	-0.00021	-0.00046	1.00000	-0.00018	0.00021	0.00018	1.00000	
5013	50.12000	-2236.95137	2784.49782	656.04311	14.48182	24.87317	-25.39882	2.83722	0.81955	-0.32027	-0.47514	0.38913	0.91976	0.05123	0.42061	-0.22688	0.87842		201.07145	101.37544	48.83141	-0.01446	0.02198	0.02709	0.08198	1.00000	0.00047	-0.00038	-0.00047	1.00000	-0.00025	0.00038	0.00025	1.00000	
5014	50.13000	-2234.10614	2782.58951	658.62951	14.54084	24.88091	-25.46768	2.83698	0.81903	-0.32086	-0.47564	0.39009	0.91933	0.05155	0.42073	-0.22777	0.87813		201.09542	101.35671	48.80777	-0.01129	0.01976	0.02880	0.08179	1.00000	0.00050	-0.00034	-0.00050	1.00000	-0.00020	0.00034	0.00020	1.00000	
5015	50.14000	-2231.19946	2780.69346	661.18834	14.42485	24.87353	-25.48814	2.84730	0.81894	-0.32218	-0.47491	0.39041	0.91931	0.04957	0.42062	-0.22600	0.87864		201.09091	101.38694	48.82972	-0.01869	0.02114	0.02880	0.08543	1.00000	0.00050	-0.00037	-0.00050	1.00000	-0.00033	0.00037	0.00033	1.00000	
5016	50.15000	-2228.24378	2778.85193	663.80782	14.47053	24.79432	-25.46217	2.84635	0.81964	-0.32166	-0.47405	0.39029	0.91928	0.05104	0.41936	-0.22685	0.87902		201.08903	101.35191	48.80239	-0.01900	0.02320	0.02842	0.07176	1.00000	0.00050	-0.00041	-0.00050	1.00000	-0.00033	0.00040	0.00033	1.00000	
5017	50.16000	-2225.18530	2777.03362	666.30740	14.43483	24.78134	-25.46716	2.82432	0.81969	-0.32209	-0.47367	0.39040	0.91926	0.05051	0.41916	-0.22632	0.87925		201.07393	101.34328	48.83631	-0.01389	0.02190	0.02148	0.06881	1.00000	0.00037	-0.00038	-0.00037	1.00000	-0.00024	0.00038	0.00024	1.00000	
5018	50.17000	-2222.07548	2775.31626	668.94773	14.46136	24.74485	-25.45778	2.81270	0.82000	-0.32185	-0.47330	0.39038	0.91923	0.05126	0.41858	-0.22680	0.87941		201.06113	101.34821	48.81979	-0.01227	0.01648	0.02598	0.08641	1.00000	0.00045	-0.00029	-0.00045	1.00000	-0.00021	0.00029	0.00021	1.00000	
5019	50.18000	-2218.91901	2773.63892	671.54050	14.38163	24.65254	-25.42927	2.81132	0.82080	-0.32238	-0.47155	0.39026	0.91930	0.05082	0.41711	-0.22574	0.88037		201.07586	101.36903	48.82265	-0.02520	0.01678	0.02778	0.07660	1.00000	0.00048	-0.00029	-0.00048	1.00000	-0.00044	0.00029	0.00044	1.00000	
5020	50.19000	-2215.74657	2772.01751	674.29299	14.34607	24.50997	-25.37181	2.82002	0.82213	-0.32225	-0.46932	0.38988	0.91942	0.05166	0.41485	-0.22545	0.88152		201.07932	101.36713	48.80354	-0.02237	0.02078	0.02468	0.07652	1.00000	0.00043	-0.00036	-0.00043	1.00000	-0.00039	0.00036	0.00039	1.00000	
5021	50.20000	-2212.39924	2770.34562	676.82099	14.57104	24.65827	-25.45707	2.84448	0.82057	-0.32124	-0.47272	0.39064	0.91898	0.05359	0.41721	-0.22864	0.87958		201.07659	101.35274	48.82344	-0.02060	0.02355	0.02643	0.07514	1.00000	0.00046	-0.00041	-0.00046	1.00000	-0.00036	0.00041	0.00036	1.00000	
